mem_no,session_id,log_dt,log_stamp,referrer
17,44,2023-08-01,2023-08-01 13:34:00,null
17,44,2023-08-01,2023-08-01 13:34:02,null
17,44,2023-08-01,2023-08-01 13:34:03,null
17,44,2023-08-01,2023-08-01 13:35:20,null
17,44,2023-08-01,2023-08-01 13:35:24,null
17,44,2023-08-01,2023-08-01 13:35:25,null
17,44,2023-08-01,2023-08-01 13:35:26,null
17,44,2023-08-01,2023-08-01 13:35:29,null
17,44,2023-08-01,2023-08-01 13:35:30,null
17,45,2023-08-01,2023-08-01 17:33:42,null
17,45,2023-08-01,2023-08-01 17:33:45,null
17,45,2023-08-01,2023-08-01 17:33:46,null
17,45,2023-08-01,2023-08-01 17:34:00,null
17,45,2023-08-01,2023-08-01 17:34:03,null
17,45,2023-08-01,2023-08-01 17:34:19,null
17,45,2023-08-01,2023-08-01 17:34:20,null
17,45,2023-08-01,2023-08-01 17:34:21,null
17,45,2023-08-01,2023-08-01 17:34:24,null
17,45,2023-08-01,2023-08-01 17:34:25,null
17,45,2023-08-01,2023-08-01 17:35:00,null
17,45,2023-08-01,2023-08-01 17:35:03,null
17,45,2023-08-01,2023-08-01 17:35:13,null
17,45,2023-08-01,2023-08-01 17:35:24,null
17,45,2023-08-01,2023-08-01 17:35:28,null
17,45,2023-08-01,2023-08-01 17:35:29,null
17,45,2023-08-01,2023-08-01 17:35:30,null
17,45,2023-08-01,2023-08-01 17:35:38,null
17,45,2023-08-01,2023-08-01 17:35:39,null
17,45,2023-08-01,2023-08-01 17:35:41,null
17,45,2023-08-01,2023-08-01 17:35:42,null
17,45,2023-08-01,2023-08-01 17:35:43,null
17,45,2023-08-01,2023-08-01 17:35:45,null
17,45,2023-08-01,2023-08-01 17:35:46,null
17,45,2023-08-01,2023-08-01 17:35:59,null
17,45,2023-08-01,2023-08-01 17:36:00,null
17,45,2023-08-01,2023-08-01 17:36:35,null
17,45,2023-08-01,2023-08-01 17:36:38,null
17,45,2023-08-01,2023-08-01 17:36:42,null
17,45,2023-08-01,2023-08-01 17:36:45,null
17,45,2023-08-01,2023-08-01 17:38:06,null
17,45,2023-08-01,2023-08-01 17:38:44,null
17,45,2023-08-01,2023-08-01 17:38:45,null
17,45,2023-08-01,2023-08-01 17:38:46,null
17,45,2023-08-01,2023-08-01 17:38:47,null
17,45,2023-08-01,2023-08-01 17:42:23,null
17,45,2023-08-01,2023-08-01 17:42:24,null
17,45,2023-08-01,2023-08-01 17:42:25,null
17,45,2023-08-01,2023-08-01 17:42:26,null
17,45,2023-08-01,2023-08-01 17:42:27,null
17,45,2023-08-01,2023-08-01 17:42:28,null
17,45,2023-08-01,2023-08-01 17:42:30,null
17,45,2023-08-01,2023-08-01 17:42:33,null
17,45,2023-08-01,2023-08-01 17:42:41,null
17,45,2023-08-01,2023-08-01 17:42:55,null
17,45,2023-08-01,2023-08-01 17:45:54,null
17,45,2023-08-01,2023-08-01 17:45:57,null
17,45,2023-08-01,2023-08-01 17:45:58,null
17,45,2023-08-01,2023-08-01 17:46:13,null
17,45,2023-08-01,2023-08-01 17:46:15,null
17,45,2023-08-01,2023-08-01 17:46:18,null
17,45,2023-08-01,2023-08-01 17:46:24,null
17,45,2023-08-01,2023-08-01 17:46:28,null
17,45,2023-08-01,2023-08-01 17:46:29,null
17,45,2023-08-01,2023-08-01 17:46:48,null
17,46,2023-08-01,2023-08-01 13:02:53,null
17,46,2023-08-01,2023-08-01 13:02:55,null
17,46,2023-08-01,2023-08-01 13:02:57,null
17,46,2023-08-01,2023-08-01 13:02:59,null
17,46,2023-08-01,2023-08-01 13:03:09,null
17,46,2023-08-01,2023-08-01 13:03:20,null
17,46,2023-08-01,2023-08-01 13:03:21,null
17,46,2023-08-01,2023-08-01 13:03:22,null
17,46,2023-08-01,2023-08-01 13:03:27,null
17,46,2023-08-01,2023-08-01 13:03:29,null
17,46,2023-08-01,2023-08-01 13:03:36,null
17,46,2023-08-01,2023-08-01 13:03:56,null
17,46,2023-08-01,2023-08-01 13:03:58,null
17,46,2023-08-01,2023-08-01 13:03:59,null
17,46,2023-08-01,2023-08-01 13:04:00,null
17,46,2023-08-01,2023-08-01 13:04:01,null
17,46,2023-08-01,2023-08-01 13:04:06,null
17,46,2023-08-01,2023-08-01 13:04:08,null
17,46,2023-08-01,2023-08-01 13:04:09,null
17,46,2023-08-01,2023-08-01 13:04:10,null
17,46,2023-08-01,2023-08-01 13:04:11,null
17,46,2023-08-01,2023-08-01 13:04:31,null
17,46,2023-08-01,2023-08-01 13:04:32,null
17,46,2023-08-01,2023-08-01 13:04:41,null
17,46,2023-08-01,2023-08-01 13:04:43,null
17,46,2023-08-01,2023-08-01 13:04:44,null
17,46,2023-08-01,2023-08-01 13:04:45,null
17,46,2023-08-01,2023-08-01 13:05:02,null
17,46,2023-08-01,2023-08-01 13:05:03,null
17,46,2023-08-01,2023-08-01 13:05:04,null
17,46,2023-08-01,2023-08-01 13:05:05,null
17,46,2023-08-01,2023-08-01 13:05:08,null
17,46,2023-08-01,2023-08-01 13:05:09,null
17,46,2023-08-01,2023-08-01 13:05:34,null
17,46,2023-08-01,2023-08-01 13:05:37,null
17,46,2023-08-01,2023-08-01 13:05:42,null
17,46,2023-08-01,2023-08-01 13:05:44,null
17,46,2023-08-01,2023-08-01 13:05:45,null
17,46,2023-08-01,2023-08-01 13:05:58,null
17,46,2023-08-01,2023-08-01 13:06:11,null
17,46,2023-08-01,2023-08-01 13:06:15,null
17,46,2023-08-01,2023-08-01 13:07:40,null
17,46,2023-08-01,2023-08-01 13:07:41,null
17,46,2023-08-01,2023-08-01 13:07:49,null
17,46,2023-08-01,2023-08-01 13:07:50,null
17,46,2023-08-01,2023-08-01 13:07:51,null
17,46,2023-08-01,2023-08-01 13:07:53,null
17,46,2023-08-01,2023-08-01 13:08:01,null
17,46,2023-08-01,2023-08-01 13:08:03,null
17,46,2023-08-01,2023-08-01 13:09:27,null
17,46,2023-08-01,2023-08-01 13:09:30,null
17,46,2023-08-01,2023-08-01 13:09:34,null
17,46,2023-08-01,2023-08-01 13:09:38,null
17,46,2023-08-01,2023-08-01 13:09:51,null
17,46,2023-08-01,2023-08-01 13:09:56,null
17,46,2023-08-01,2023-08-01 13:09:57,null
17,46,2023-08-01,2023-08-01 13:10:41,null
17,46,2023-08-01,2023-08-01 13:10:45,null
17,46,2023-08-01,2023-08-01 13:10:46,null
17,46,2023-08-01,2023-08-01 13:10:47,null
17,46,2023-08-01,2023-08-01 13:10:50,null
17,46,2023-08-01,2023-08-01 13:10:56,null
17,46,2023-08-01,2023-08-01 13:10:57,null
17,46,2023-08-01,2023-08-01 13:11:04,null
17,46,2023-08-01,2023-08-01 13:11:07,null
17,46,2023-08-01,2023-08-01 13:11:10,null
17,46,2023-08-01,2023-08-01 13:11:11,null
17,46,2023-08-01,2023-08-01 13:11:12,null
17,46,2023-08-01,2023-08-01 13:11:16,null
17,46,2023-08-01,2023-08-01 13:11:31,null
17,46,2023-08-01,2023-08-01 13:11:40,null
17,46,2023-08-01,2023-08-01 13:11:41,null
17,46,2023-08-01,2023-08-01 13:11:42,null
17,46,2023-08-01,2023-08-01 13:11:43,null
17,46,2023-08-01,2023-08-01 13:11:44,null
17,46,2023-08-01,2023-08-01 13:11:46,null
17,46,2023-08-01,2023-08-01 13:11:47,null
17,46,2023-08-01,2023-08-01 13:11:53,null
17,46,2023-08-01,2023-08-01 13:12:03,null
17,46,2023-08-01,2023-08-01 13:12:30,null
17,46,2023-08-01,2023-08-01 13:14:30,null
17,46,2023-08-01,2023-08-01 13:14:48,null
17,46,2023-08-01,2023-08-01 13:14:51,null
17,46,2023-08-01,2023-08-01 13:14:53,null
17,46,2023-08-01,2023-08-01 13:15:27,null
17,46,2023-08-01,2023-08-01 13:15:28,null
17,46,2023-08-01,2023-08-01 13:15:31,null
17,46,2023-08-01,2023-08-01 13:15:36,null
17,46,2023-08-01,2023-08-01 13:15:37,null
17,46,2023-08-01,2023-08-01 13:15:40,null
17,46,2023-08-01,2023-08-01 13:15:44,null
17,46,2023-08-01,2023-08-01 13:15:46,null
17,46,2023-08-01,2023-08-01 13:15:47,null
17,46,2023-08-01,2023-08-01 13:15:56,null
17,46,2023-08-01,2023-08-01 13:16:09,null
17,46,2023-08-01,2023-08-01 13:16:46,null
17,46,2023-08-01,2023-08-01 13:17:36,null
17,46,2023-08-01,2023-08-01 13:17:38,null
17,46,2023-08-01,2023-08-01 13:18:06,null
17,46,2023-08-01,2023-08-01 13:18:10,null
17,46,2023-08-01,2023-08-01 13:18:31,null
17,46,2023-08-01,2023-08-01 13:18:42,null
17,46,2023-08-01,2023-08-01 13:18:44,null
17,46,2023-08-01,2023-08-01 13:18:49,null
17,46,2023-08-01,2023-08-01 13:18:50,null
17,46,2023-08-01,2023-08-01 13:18:53,null
17,46,2023-08-01,2023-08-01 13:18:55,null
17,46,2023-08-01,2023-08-01 13:19:04,null
17,46,2023-08-01,2023-08-01 13:19:05,null
17,46,2023-08-01,2023-08-01 13:19:07,null
17,46,2023-08-01,2023-08-01 13:19:09,null
17,46,2023-08-01,2023-08-01 13:19:11,null
17,46,2023-08-01,2023-08-01 13:19:12,null
17,46,2023-08-01,2023-08-01 13:19:16,null
17,46,2023-08-01,2023-08-01 13:20:40,null
17,46,2023-08-01,2023-08-01 13:20:41,null
17,46,2023-08-01,2023-08-01 13:20:42,null
17,46,2023-08-01,2023-08-01 13:20:49,null
17,46,2023-08-01,2023-08-01 13:20:50,null
17,46,2023-08-01,2023-08-01 13:20:51,null
17,46,2023-08-01,2023-08-01 13:20:52,null
17,46,2023-08-01,2023-08-01 13:20:54,null
17,46,2023-08-01,2023-08-01 13:21:04,null
17,46,2023-08-01,2023-08-01 13:21:05,null
17,46,2023-08-01,2023-08-01 13:21:17,null
17,46,2023-08-01,2023-08-01 13:21:18,null
17,46,2023-08-01,2023-08-01 13:21:34,null
17,46,2023-08-01,2023-08-01 13:21:57,null
17,46,2023-08-01,2023-08-01 13:21:58,null
17,46,2023-08-01,2023-08-01 13:22:12,null
17,46,2023-08-01,2023-08-01 13:22:13,null
17,46,2023-08-01,2023-08-01 13:22:18,null
17,46,2023-08-01,2023-08-01 13:22:19,null
17,46,2023-08-01,2023-08-01 13:22:23,null
17,46,2023-08-01,2023-08-01 13:22:25,null
17,46,2023-08-01,2023-08-01 13:23:14,null
17,46,2023-08-01,2023-08-01 13:23:39,null
17,46,2023-08-01,2023-08-01 13:23:41,null
17,46,2023-08-01,2023-08-01 13:23:42,null
17,46,2023-08-01,2023-08-01 13:23:43,null
17,46,2023-08-01,2023-08-01 13:23:53,null
17,47,2023-08-01,2023-08-01 19:14:26,null
17,47,2023-08-01,2023-08-01 19:14:27,null
17,47,2023-08-01,2023-08-01 19:14:29,null
17,47,2023-08-01,2023-08-01 19:14:31,null
17,47,2023-08-01,2023-08-01 19:14:32,null
17,47,2023-08-01,2023-08-01 19:14:34,null
17,47,2023-08-01,2023-08-01 19:14:36,null
17,47,2023-08-01,2023-08-01 19:14:50,null
17,47,2023-08-01,2023-08-01 19:14:51,null
17,47,2023-08-01,2023-08-01 19:14:57,null
17,47,2023-08-01,2023-08-01 19:14:58,null
17,47,2023-08-01,2023-08-01 19:15:02,null
17,47,2023-08-01,2023-08-01 19:15:05,null
17,47,2023-08-01,2023-08-01 19:15:06,null
17,47,2023-08-01,2023-08-01 19:15:07,null
17,47,2023-08-01,2023-08-01 19:15:11,null
17,47,2023-08-01,2023-08-01 19:15:13,null
17,47,2023-08-01,2023-08-01 19:15:17,null
17,47,2023-08-01,2023-08-01 19:15:18,null
17,47,2023-08-01,2023-08-01 19:15:20,null
17,47,2023-08-01,2023-08-01 19:15:21,null
17,47,2023-08-01,2023-08-01 19:15:26,null
17,47,2023-08-01,2023-08-01 19:15:27,null
17,47,2023-08-01,2023-08-01 19:15:30,null
17,47,2023-08-01,2023-08-01 19:15:54,null
17,48,2023-08-01,2023-08-01 17:02:19,null
17,48,2023-08-01,2023-08-01 17:02:22,null
17,48,2023-08-01,2023-08-01 17:02:24,null
17,48,2023-08-01,2023-08-01 17:02:25,null
17,48,2023-08-01,2023-08-01 17:02:26,null
17,48,2023-08-01,2023-08-01 17:02:27,null
17,48,2023-08-01,2023-08-01 17:02:30,null
17,48,2023-08-01,2023-08-01 17:02:32,null
17,48,2023-08-01,2023-08-01 17:03:00,null
17,48,2023-08-01,2023-08-01 17:03:01,null
17,48,2023-08-01,2023-08-01 17:08:34,null
17,48,2023-08-01,2023-08-01 17:08:35,null
17,48,2023-08-01,2023-08-01 17:08:59,null
17,48,2023-08-01,2023-08-01 17:09:00,null
17,48,2023-08-01,2023-08-01 17:09:02,null
17,48,2023-08-01,2023-08-01 17:09:10,null
17,48,2023-08-01,2023-08-01 17:09:24,null
17,48,2023-08-01,2023-08-01 17:09:29,null
17,48,2023-08-01,2023-08-01 17:10:52,null
17,48,2023-08-01,2023-08-01 17:11:25,null
17,48,2023-08-01,2023-08-01 17:11:27,null
17,48,2023-08-01,2023-08-01 17:11:34,null
17,48,2023-08-01,2023-08-01 17:11:37,null
17,48,2023-08-01,2023-08-01 17:11:57,null
17,48,2023-08-01,2023-08-01 17:12:09,null
17,48,2023-08-01,2023-08-01 17:12:11,null
17,48,2023-08-01,2023-08-01 17:12:12,null
17,48,2023-08-01,2023-08-01 17:12:13,null
17,48,2023-08-01,2023-08-01 17:12:14,null
17,48,2023-08-01,2023-08-01 17:12:17,null
17,48,2023-08-01,2023-08-01 17:12:19,null
17,48,2023-08-01,2023-08-01 17:12:24,null
17,48,2023-08-01,2023-08-01 17:12:25,null
17,48,2023-08-01,2023-08-01 17:12:26,null
17,48,2023-08-01,2023-08-01 17:12:31,null
17,48,2023-08-01,2023-08-01 17:12:32,null
17,48,2023-08-01,2023-08-01 17:12:33,null
17,48,2023-08-01,2023-08-01 17:12:54,null
17,48,2023-08-01,2023-08-01 17:12:55,null
17,48,2023-08-01,2023-08-01 17:12:56,null
17,48,2023-08-01,2023-08-01 17:12:57,null
17,48,2023-08-01,2023-08-01 17:13:00,null
17,48,2023-08-01,2023-08-01 17:13:01,null
17,48,2023-08-01,2023-08-01 17:13:02,null
17,48,2023-08-01,2023-08-01 17:13:03,null
17,48,2023-08-01,2023-08-01 17:13:17,null
17,48,2023-08-01,2023-08-01 17:13:19,null
17,48,2023-08-01,2023-08-01 17:13:21,null
17,48,2023-08-01,2023-08-01 17:13:25,null
17,48,2023-08-01,2023-08-01 17:13:26,null
17,48,2023-08-01,2023-08-01 17:13:48,null
17,48,2023-08-01,2023-08-01 17:14:54,null
17,48,2023-08-01,2023-08-01 17:14:55,null
17,48,2023-08-01,2023-08-01 17:14:58,null
17,48,2023-08-01,2023-08-01 17:15:59,null
17,48,2023-08-01,2023-08-01 17:16:01,null
17,48,2023-08-01,2023-08-01 17:22:19,null
17,48,2023-08-01,2023-08-01 17:22:20,null
17,48,2023-08-01,2023-08-01 17:22:21,null
17,48,2023-08-01,2023-08-01 17:22:27,null
17,48,2023-08-01,2023-08-01 17:22:28,null
17,48,2023-08-01,2023-08-01 17:23:31,null
17,48,2023-08-01,2023-08-01 17:23:32,null
17,48,2023-08-01,2023-08-01 17:23:34,null
17,48,2023-08-01,2023-08-01 17:23:35,null
17,48,2023-08-01,2023-08-01 17:23:37,null
17,48,2023-08-01,2023-08-01 17:23:38,null
17,48,2023-08-01,2023-08-01 17:23:39,null
17,48,2023-08-01,2023-08-01 17:23:40,null
17,48,2023-08-01,2023-08-01 17:23:42,null
17,48,2023-08-01,2023-08-01 17:23:43,null
17,48,2023-08-01,2023-08-01 17:23:47,null
17,48,2023-08-01,2023-08-01 17:24:26,null
17,48,2023-08-01,2023-08-01 17:24:51,null
17,48,2023-08-01,2023-08-01 17:24:53,null
17,48,2023-08-01,2023-08-01 17:24:54,null
17,48,2023-08-01,2023-08-01 17:24:55,null
17,48,2023-08-01,2023-08-01 17:24:57,null
17,48,2023-08-01,2023-08-01 17:25:05,null
17,48,2023-08-01,2023-08-01 17:25:06,null
17,48,2023-08-01,2023-08-01 17:25:09,null
17,48,2023-08-01,2023-08-01 17:25:21,null
17,48,2023-08-01,2023-08-01 17:25:22,null
17,48,2023-08-01,2023-08-01 17:25:23,null
17,48,2023-08-01,2023-08-01 17:25:24,null
17,48,2023-08-01,2023-08-01 17:25:26,null
17,48,2023-08-01,2023-08-01 17:25:27,null
17,48,2023-08-01,2023-08-01 17:25:30,null
17,48,2023-08-01,2023-08-01 17:25:59,null
17,48,2023-08-01,2023-08-01 17:26:00,null
17,48,2023-08-01,2023-08-01 17:26:01,null
17,48,2023-08-01,2023-08-01 17:26:02,null
17,48,2023-08-01,2023-08-01 17:26:03,null
17,48,2023-08-01,2023-08-01 17:26:07,null
17,48,2023-08-01,2023-08-01 17:26:55,null
17,48,2023-08-01,2023-08-01 17:26:56,null
17,48,2023-08-01,2023-08-01 17:26:57,null
17,48,2023-08-01,2023-08-01 17:27:19,null
17,48,2023-08-01,2023-08-01 17:27:32,null
17,48,2023-08-01,2023-08-01 17:27:34,null
17,48,2023-08-01,2023-08-01 17:27:35,null
17,48,2023-08-01,2023-08-01 17:27:36,null
17,48,2023-08-01,2023-08-01 17:27:37,null
17,48,2023-08-01,2023-08-01 17:27:38,null
17,48,2023-08-01,2023-08-01 17:27:39,null
17,48,2023-08-01,2023-08-01 17:27:40,null
17,48,2023-08-01,2023-08-01 17:27:41,null
17,48,2023-08-01,2023-08-01 17:27:42,null
17,48,2023-08-01,2023-08-01 17:27:43,null
17,48,2023-08-01,2023-08-01 17:27:44,null
17,48,2023-08-01,2023-08-01 17:27:48,null
17,48,2023-08-01,2023-08-01 17:27:50,null
17,48,2023-08-01,2023-08-01 17:27:51,null
17,48,2023-08-01,2023-08-01 17:27:52,null
17,48,2023-08-01,2023-08-01 17:28:00,null
17,48,2023-08-01,2023-08-01 17:28:34,null
17,48,2023-08-01,2023-08-01 17:28:35,null
17,48,2023-08-01,2023-08-01 17:28:37,null
17,48,2023-08-01,2023-08-01 17:28:39,null
17,48,2023-08-01,2023-08-01 17:28:41,null
17,48,2023-08-01,2023-08-01 17:28:42,null
17,48,2023-08-01,2023-08-01 17:28:43,null
17,48,2023-08-01,2023-08-01 17:28:44,null
17,48,2023-08-01,2023-08-01 17:28:50,null
17,48,2023-08-01,2023-08-01 17:29:03,null
17,48,2023-08-01,2023-08-01 17:30:06,null
17,48,2023-08-01,2023-08-01 17:31:50,null
17,48,2023-08-01,2023-08-01 17:31:54,null
17,48,2023-08-01,2023-08-01 17:33:11,null
17,48,2023-08-01,2023-08-01 17:33:12,null
17,48,2023-08-01,2023-08-01 17:33:13,null
17,48,2023-08-01,2023-08-01 17:33:15,null
17,48,2023-08-01,2023-08-01 17:33:22,null
17,48,2023-08-01,2023-08-01 17:33:25,null
17,48,2023-08-01,2023-08-01 17:33:29,null
17,48,2023-08-01,2023-08-01 17:33:30,null
17,48,2023-08-01,2023-08-01 17:33:35,null
17,49,2023-08-01,2023-08-01 15:46:03,null
17,49,2023-08-01,2023-08-01 15:46:04,null
17,49,2023-08-01,2023-08-01 15:46:05,null
17,49,2023-08-01,2023-08-01 15:46:06,null
17,49,2023-08-01,2023-08-01 15:46:12,null
17,49,2023-08-01,2023-08-01 15:46:14,null
17,49,2023-08-01,2023-08-01 15:46:16,null
17,49,2023-08-01,2023-08-01 15:46:17,null
17,49,2023-08-01,2023-08-01 15:46:18,null
17,49,2023-08-01,2023-08-01 15:46:19,null
17,49,2023-08-01,2023-08-01 15:46:20,null
17,49,2023-08-01,2023-08-01 15:46:21,null
17,49,2023-08-01,2023-08-01 15:46:22,null
17,49,2023-08-01,2023-08-01 15:46:23,null
17,49,2023-08-01,2023-08-01 15:46:25,null
17,49,2023-08-01,2023-08-01 15:46:53,null
17,49,2023-08-01,2023-08-01 15:46:54,null
17,49,2023-08-01,2023-08-01 15:46:56,null
17,49,2023-08-01,2023-08-01 15:47:05,null
17,49,2023-08-01,2023-08-01 15:47:22,null
17,50,2023-08-01,2023-08-01 10:00:45,bnr2
17,50,2023-08-01,2023-08-01 10:00:48,null
17,50,2023-08-01,2023-08-01 10:00:50,null
17,50,2023-08-01,2023-08-01 10:00:52,null
17,50,2023-08-01,2023-08-01 10:00:57,null
17,50,2023-08-01,2023-08-01 10:01:28,null
17,50,2023-08-01,2023-08-01 10:01:29,null
17,51,2023-08-01,2023-08-01 19:05:58,null
17,51,2023-08-01,2023-08-01 19:06:00,null
17,51,2023-08-01,2023-08-01 19:06:03,null
17,51,2023-08-01,2023-08-01 19:06:07,null
17,51,2023-08-01,2023-08-01 19:06:59,null
17,51,2023-08-01,2023-08-01 19:07:00,null
17,51,2023-08-01,2023-08-01 19:07:21,null
17,51,2023-08-01,2023-08-01 19:07:22,null
17,51,2023-08-01,2023-08-01 19:07:27,null
17,51,2023-08-01,2023-08-01 19:07:28,null
17,51,2023-08-01,2023-08-01 19:07:29,null
17,51,2023-08-01,2023-08-01 19:07:30,null
17,51,2023-08-01,2023-08-01 19:07:46,null
17,51,2023-08-01,2023-08-01 19:07:48,null
17,51,2023-08-01,2023-08-01 19:10:00,null
17,51,2023-08-01,2023-08-01 19:10:05,null
17,51,2023-08-01,2023-08-01 19:10:09,null
17,51,2023-08-01,2023-08-01 19:10:12,null
17,51,2023-08-01,2023-08-01 19:10:46,null
17,51,2023-08-01,2023-08-01 19:10:47,null
17,51,2023-08-01,2023-08-01 19:10:50,null
17,51,2023-08-01,2023-08-01 19:10:56,null
17,51,2023-08-01,2023-08-01 19:11:00,null
17,51,2023-08-01,2023-08-01 19:11:11,null
17,51,2023-08-01,2023-08-01 19:11:16,null
17,51,2023-08-01,2023-08-01 19:11:22,null
17,51,2023-08-01,2023-08-01 19:11:34,null
17,51,2023-08-01,2023-08-01 19:11:37,null
17,51,2023-08-01,2023-08-01 19:12:22,null
17,51,2023-08-01,2023-08-01 19:12:25,null
17,51,2023-08-01,2023-08-01 19:12:26,null
17,51,2023-08-01,2023-08-01 19:12:32,null
17,51,2023-08-01,2023-08-01 19:12:35,null
17,51,2023-08-01,2023-08-01 19:12:37,null
17,51,2023-08-01,2023-08-01 19:12:38,null
17,51,2023-08-01,2023-08-01 19:12:41,null
17,51,2023-08-01,2023-08-01 19:12:47,null
17,51,2023-08-01,2023-08-01 19:12:58,null
17,51,2023-08-01,2023-08-01 19:13:02,null
17,51,2023-08-01,2023-08-01 19:13:08,null
17,51,2023-08-01,2023-08-01 19:13:12,null
17,51,2023-08-01,2023-08-01 19:13:16,null
17,51,2023-08-01,2023-08-01 19:13:19,null
17,51,2023-08-01,2023-08-01 19:13:22,null
17,51,2023-08-01,2023-08-01 19:13:43,null
17,51,2023-08-01,2023-08-01 19:13:47,null
17,51,2023-08-01,2023-08-01 19:13:48,null
17,51,2023-08-01,2023-08-01 19:13:59,null
17,51,2023-08-01,2023-08-01 19:14:03,null
17,51,2023-08-01,2023-08-01 19:14:09,null
17,51,2023-08-01,2023-08-01 19:14:12,null
17,51,2023-08-01,2023-08-01 19:14:16,null
17,51,2023-08-01,2023-08-01 19:14:17,null
17,52,2023-08-01,2023-08-01 20:10:20,null
17,52,2023-08-01,2023-08-01 20:10:21,null
17,52,2023-08-01,2023-08-01 20:10:23,null
17,52,2023-08-01,2023-08-01 20:10:24,null
17,52,2023-08-01,2023-08-01 20:10:25,null
17,52,2023-08-01,2023-08-01 20:10:26,null
17,52,2023-08-01,2023-08-01 20:12:08,null
17,52,2023-08-01,2023-08-01 20:13:31,null
17,52,2023-08-01,2023-08-01 20:13:33,null
17,52,2023-08-01,2023-08-01 20:13:53,null
17,52,2023-08-01,2023-08-01 20:14:02,null
17,52,2023-08-01,2023-08-01 20:14:03,null
17,52,2023-08-01,2023-08-01 20:14:13,null
17,52,2023-08-01,2023-08-01 20:14:15,null
17,52,2023-08-01,2023-08-01 20:15:31,null
17,52,2023-08-01,2023-08-01 20:16:06,null
17,52,2023-08-01,2023-08-01 20:16:07,null
17,52,2023-08-01,2023-08-01 20:16:08,null
17,52,2023-08-01,2023-08-01 20:16:10,null
17,52,2023-08-01,2023-08-01 20:16:12,null
17,52,2023-08-01,2023-08-01 20:16:13,null
17,52,2023-08-01,2023-08-01 20:16:18,null
17,52,2023-08-01,2023-08-01 20:17:09,null
17,52,2023-08-01,2023-08-01 20:17:10,null
17,52,2023-08-01,2023-08-01 20:17:11,null
17,52,2023-08-01,2023-08-01 20:17:13,null
17,52,2023-08-01,2023-08-01 20:17:15,null
17,52,2023-08-01,2023-08-01 20:17:20,null
17,52,2023-08-01,2023-08-01 20:17:29,null
17,52,2023-08-01,2023-08-01 20:17:31,null
17,52,2023-08-01,2023-08-01 20:17:32,null
17,52,2023-08-01,2023-08-01 20:17:34,null
17,52,2023-08-01,2023-08-01 20:17:35,null
17,52,2023-08-01,2023-08-01 20:17:36,null
17,52,2023-08-01,2023-08-01 20:17:40,null
17,52,2023-08-01,2023-08-01 20:17:44,null
17,52,2023-08-01,2023-08-01 20:17:47,null
17,52,2023-08-01,2023-08-01 20:17:52,null
17,52,2023-08-01,2023-08-01 20:18:00,null
17,52,2023-08-01,2023-08-01 20:18:01,null
17,52,2023-08-01,2023-08-01 20:18:03,null
17,52,2023-08-01,2023-08-01 20:18:04,null
17,52,2023-08-01,2023-08-01 20:18:05,null
17,52,2023-08-01,2023-08-01 20:18:06,null
17,52,2023-08-01,2023-08-01 20:19:57,null
17,52,2023-08-01,2023-08-01 20:19:58,null
17,52,2023-08-01,2023-08-01 20:20:01,null
17,52,2023-08-01,2023-08-01 20:20:31,null
17,52,2023-08-01,2023-08-01 20:20:32,null
17,52,2023-08-01,2023-08-01 20:21:17,null
17,52,2023-08-01,2023-08-01 20:21:27,null
17,52,2023-08-01,2023-08-01 20:21:28,null
17,52,2023-08-01,2023-08-01 20:21:55,null
17,52,2023-08-01,2023-08-01 20:21:56,null
17,52,2023-08-01,2023-08-01 20:21:57,null
17,52,2023-08-01,2023-08-01 20:21:59,null
17,52,2023-08-01,2023-08-01 20:22:11,null
17,52,2023-08-01,2023-08-01 20:24:12,null
17,52,2023-08-01,2023-08-01 20:24:15,null
17,52,2023-08-01,2023-08-01 20:24:36,null
17,52,2023-08-01,2023-08-01 20:29:13,null
17,52,2023-08-01,2023-08-01 20:29:23,null
17,52,2023-08-01,2023-08-01 20:29:48,null
17,52,2023-08-01,2023-08-01 20:31:10,null
17,52,2023-08-01,2023-08-01 20:31:12,null
17,52,2023-08-01,2023-08-01 20:36:03,null
17,52,2023-08-01,2023-08-01 20:36:06,null
17,52,2023-08-01,2023-08-01 20:36:07,null
17,52,2023-08-01,2023-08-01 20:36:08,null
17,52,2023-08-01,2023-08-01 20:36:09,null
17,52,2023-08-01,2023-08-01 20:36:11,null
17,52,2023-08-01,2023-08-01 20:36:47,null
17,52,2023-08-01,2023-08-01 20:36:48,null
17,52,2023-08-01,2023-08-01 20:37:04,null
17,52,2023-08-01,2023-08-01 20:37:06,null
17,52,2023-08-01,2023-08-01 20:38:04,null
17,52,2023-08-01,2023-08-01 20:38:06,null
17,52,2023-08-01,2023-08-01 20:38:13,null
17,52,2023-08-01,2023-08-01 20:38:14,null
14,53,2023-08-01,2023-08-01 11:13:32,bnr2
14,53,2023-08-01,2023-08-01 11:13:33,null
14,53,2023-08-01,2023-08-01 11:13:34,null
14,53,2023-08-01,2023-08-01 11:13:35,null
14,53,2023-08-01,2023-08-01 11:13:37,null
14,53,2023-08-01,2023-08-01 11:13:38,null
14,53,2023-08-01,2023-08-01 11:14:10,null
14,53,2023-08-01,2023-08-01 11:14:11,null
14,53,2023-08-01,2023-08-01 11:14:14,null
14,53,2023-08-01,2023-08-01 11:14:15,null
14,53,2023-08-01,2023-08-01 11:14:43,null
