mem_no,ord_no,ord_dt
85,3329,2023-08-08
85,3330,2023-08-08
85,3331,2023-08-23
85,3332,2023-07-20
85,3333,2023-07-29
85,3334,2023-07-29
85,3335,2023-08-02
85,3336,2023-08-04
85,3337,2023-08-04
85,3338,2023-07-17
85,3339,2023-07-17
85,3340,2023-07-17
86,3341,2023-07-12
86,3342,2023-07-12
86,3343,2023-07-12
86,3344,2023-07-12
86,3345,2023-07-12
86,3346,2023-07-12
86,3347,2023-07-12
86,3348,2023-07-12
86,3349,2023-07-12
86,3350,2023-07-12
86,3351,2023-07-12
86,3352,2023-07-12
86,3353,2023-07-12
86,3354,2023-07-12
86,3355,2023-07-12
86,3356,2023-07-12
86,3357,2023-07-12
86,3358,2023-07-12
86,3359,2023-07-12
86,3360,2023-07-12
86,3361,2023-07-12
86,3362,2023-07-12
86,3363,2023-07-12
86,3364,2023-07-12
86,3365,2023-07-12
86,3366,2023-07-12
86,3367,2023-07-12
86,3368,2023-07-12
86,3369,2023-07-12
86,3370,2023-07-12
86,3371,2023-07-12
86,3372,2023-07-12
86,3373,2023-07-12
86,3374,2023-07-12
86,3375,2023-07-12
86,3376,2023-07-12
86,3377,2023-07-12
86,3378,2023-07-12
86,3379,2023-07-12
86,3380,2023-07-12
86,3381,2023-07-12
86,3382,2023-07-12
86,3383,2023-07-05
86,3384,2023-07-05
86,3385,2023-07-05
86,3386,2023-07-05
86,3387,2023-07-05
86,3388,2023-07-05
86,3389,2023-07-05
86,3390,2023-08-02
86,3391,2023-08-02
86,3392,2023-08-02
86,3393,2023-08-02
86,3394,2023-08-02
86,3395,2023-08-02
87,3396,2023-08-15
87,3397,2023-08-01
87,3398,2023-08-01
87,3399,2023-08-01
87,3400,2023-07-31
87,3401,2023-08-11
87,3402,2023-08-11
87,3403,2023-08-05
87,3404,2023-08-12
87,3405,2023-08-12
87,3406,2023-08-12
87,3407,2023-08-12
87,3408,2023-08-12
87,3409,2023-08-12
87,3410,2023-08-12
87,3411,2023-08-12
87,3412,2023-08-12
87,3413,2023-08-16
87,3414,2023-08-16
87,3415,2023-08-14
87,3416,2023-08-09
87,3417,2023-08-09
87,3418,2023-08-10
87,3419,2023-08-07
87,3420,2023-08-07
87,3421,2023-08-07
87,3422,2023-08-07
87,3423,2023-08-07
87,3424,2023-08-03
87,3425,2023-08-03
87,3426,2023-08-18
87,3427,2023-08-02
87,3428,2023-08-04
88,3429,2023-08-15
88,3430,2023-08-15
88,3431,2023-08-15
88,3432,2023-08-15
88,3433,2023-08-15
88,3434,2023-08-01
88,3435,2023-08-01
88,3436,2023-07-27
88,3437,2023-08-11
88,3438,2023-07-23
88,3439,2023-07-09
88,3440,2023-07-12
88,3441,2023-07-12
88,3442,2023-07-12
88,3443,2023-07-12
88,3444,2023-07-12
88,3445,2023-07-12
88,3446,2023-08-25
88,3447,2023-07-08
88,3448,2023-07-06
88,3449,2023-07-20
88,3450,2023-07-15
88,3451,2023-08-04
88,3452,2023-07-17
89,3453,2023-08-21
89,3454,2023-07-30
89,3455,2023-08-07
89,3456,2023-07-11
89,3457,2023-08-30
89,3458,2023-08-16
89,3459,2023-07-21
89,3460,2023-07-21
89,3461,2023-07-21
89,3462,2023-07-21
89,3463,2023-07-21
89,3464,2023-07-21
89,3465,2023-07-21
89,3466,2023-07-28
89,3467,2023-07-28
89,3468,2023-07-25
89,3469,2023-07-25
89,3470,2023-07-25
89,3471,2023-07-25
89,3472,2023-07-13
89,3473,2023-07-13
89,3474,2023-07-13
89,3475,2023-08-13
89,3476,2023-08-02
89,3477,2023-08-02
89,3478,2023-08-02
89,3479,2023-08-02
89,3480,2023-08-04
90,3481,2023-08-15
90,3482,2023-08-15
90,3483,2023-08-01
90,3484,2023-08-05
90,3485,2023-08-05
90,3486,2023-08-05
90,3487,2023-08-05
90,3488,2023-08-05
90,3489,2023-07-23
90,3490,2023-07-23
90,3491,2023-07-23
90,3492,2023-08-13
91,3493,2023-07-23
91,3494,2023-07-23
91,3495,2023-07-23
91,3496,2023-07-23
91,3497,2023-07-23
91,3498,2023-07-23
91,3499,2023-07-23
91,3500,2023-07-23
91,3501,2023-07-23
91,3502,2023-07-23
91,3503,2023-07-23
91,3504,2023-07-19
91,3505,2023-08-09
92,3506,2023-08-15
92,3507,2023-07-26
92,3508,2023-08-21
92,3509,2023-07-24
92,3510,2023-08-07
92,3511,2023-08-11
92,3512,2023-07-23
92,3513,2023-08-27
92,3514,2023-08-27
92,3515,2023-08-12
92,3516,2023-08-24
92,3517,2023-08-24
92,3518,2023-08-14
92,3519,2023-08-22
92,3520,2023-08-10
92,3521,2023-08-09
92,3522,2023-08-25
92,3523,2023-07-25
92,3524,2023-07-25
92,3525,2023-07-22
92,3526,2023-08-13
92,3527,2023-08-23
92,3528,2023-08-18
92,3529,2023-08-29
93,3530,2023-07-24
93,3531,2023-08-01
93,3532,2023-08-01
93,3533,2023-08-01
93,3534,2023-08-01
93,3535,2023-08-01
93,3536,2023-08-01
93,3537,2023-08-01
93,3538,2023-08-01
93,3539,2023-08-01
93,3540,2023-08-01
93,3541,2023-08-01
93,3542,2023-08-01
93,3543,2023-08-01
93,3544,2023-08-01
93,3545,2023-08-01
93,3546,2023-08-01
93,3547,2023-08-01
93,3548,2023-08-01
93,3549,2023-08-01
93,3550,2023-08-01
93,3551,2023-07-12
93,3552,2023-08-09
93,3553,2023-08-09
93,3554,2023-08-09
93,3555,2023-07-14
93,3556,2023-07-14
93,3557,2023-07-14
93,3558,2023-07-14
93,3559,2023-07-14
93,3560,2023-08-02
93,3561,2023-08-02
93,3562,2023-08-02
94,3563,2023-07-24
94,3564,2023-08-28
94,3565,2023-07-27
94,3566,2023-07-31
94,3567,2023-07-23
94,3568,2023-08-10
94,3569,2023-08-10
94,3570,2023-08-25
94,3571,2023-08-25
94,3572,2023-07-20
95,3573,2023-07-24
95,3574,2023-08-17
95,3575,2023-08-17
95,3576,2023-08-17
95,3577,2023-07-22
95,3578,2023-07-13
95,3579,2023-07-13
95,3580,2023-08-23
95,3581,2023-07-20
95,3582,2023-08-04
95,3583,2023-08-29
96,3584,2023-07-26
96,3585,2023-07-26
96,3586,2023-08-21
96,3587,2023-08-21
96,3588,2023-07-16
96,3589,2023-07-16
96,3590,2023-07-23
96,3591,2023-08-24
96,3592,2023-08-24
96,3593,2023-08-24
96,3594,2023-08-24
96,3595,2023-07-21
96,3596,2023-07-21
96,3597,2023-07-21
96,3598,2023-07-21
96,3599,2023-07-21
96,3600,2023-07-21
96,3601,2023-07-21
96,3602,2023-07-21
96,3603,2023-07-22
96,3604,2023-07-22
96,3605,2023-07-22
96,3606,2023-07-22
96,3607,2023-07-22
96,3608,2023-07-22
96,3609,2023-07-22
96,3610,2023-07-22
96,3611,2023-07-22
96,3612,2023-07-22
96,3613,2023-07-22
96,3614,2023-07-22
96,3615,2023-07-22
96,3616,2023-07-22
96,3617,2023-07-22
96,3618,2023-07-22
96,3619,2023-08-07
96,3620,2023-08-07
96,3621,2023-08-07
96,3622,2023-08-07
96,3623,2023-08-07
96,3624,2023-08-07
96,3625,2023-08-08
96,3626,2023-08-08
96,3627,2023-08-08
96,3628,2023-08-08
96,3629,2023-08-08
96,3630,2023-08-08
96,3631,2023-08-08
96,3632,2023-08-08
96,3633,2023-08-08
96,3634,2023-08-08
96,3635,2023-08-08
96,3636,2023-08-08
96,3637,2023-08-08
96,3638,2023-08-08
96,3639,2023-08-08
96,3640,2023-08-08
96,3641,2023-08-08
96,3642,2023-08-08
96,3643,2023-08-08
96,3644,2023-08-08
96,3645,2023-08-04
97,3646,2023-07-16
97,3647,2023-08-28
97,3648,2023-08-28
97,3649,2023-08-28
97,3650,2023-08-28
97,3651,2023-08-28
97,3652,2023-08-28
97,3653,2023-08-28
97,3654,2023-08-28
97,3655,2023-08-28
97,3656,2023-08-28
97,3657,2023-08-28
97,3658,2023-08-28
97,3659,2023-08-28
97,3660,2023-08-28
97,3661,2023-07-23
97,3662,2023-08-24
97,3663,2023-08-24
97,3664,2023-07-18
97,3665,2023-07-18
97,3666,2023-07-08
97,3667,2023-07-08
97,3668,2023-08-13
97,3669,2023-07-15
97,3670,2023-07-17
98,3671,2023-08-15
98,3672,2023-07-16
98,3673,2023-07-07
98,3674,2023-07-07
98,3675,2023-08-28
98,3676,2023-08-01
98,3677,2023-07-27
98,3678,2023-08-19
98,3679,2023-08-26
98,3680,2023-07-23
98,3681,2023-07-23
98,3682,2023-08-30
98,3683,2023-08-30
98,3684,2023-07-18
98,3685,2023-08-10
98,3686,2023-08-22
98,3687,2023-07-05
98,3688,2023-07-10
98,3689,2023-08-08
98,3690,2023-08-08
98,3691,2023-08-08
98,3692,2023-08-08
98,3693,2023-07-29
98,3694,2023-08-04
99,3695,2023-08-01
99,3696,2023-08-01
99,3697,2023-08-01
99,3698,2023-08-01
99,3699,2023-08-01
99,3700,2023-08-01
99,3701,2023-08-01
99,3702,2023-08-01
99,3703,2023-08-01
99,3704,2023-08-01
99,3705,2023-08-01
99,3706,2023-08-01
99,3707,2023-08-01
99,3708,2023-08-01
99,3709,2023-08-01
99,3710,2023-08-01
99,3711,2023-08-01
99,3712,2023-08-01
99,3713,2023-08-01
99,3714,2023-08-01
99,3715,2023-08-01
99,3716,2023-08-01
99,3717,2023-07-27
99,3718,2023-07-27
99,3719,2023-07-27
99,3720,2023-07-27
99,3721,2023-07-27
99,3722,2023-07-27
99,3723,2023-07-27
99,3724,2023-07-27
99,3725,2023-07-27
99,3726,2023-07-27
99,3727,2023-07-27
99,3728,2023-07-27
99,3729,2023-07-27
99,3730,2023-07-27
99,3731,2023-07-27
99,3732,2023-07-27
99,3733,2023-07-27
99,3734,2023-07-27
99,3735,2023-07-27
99,3736,2023-07-27
99,3737,2023-07-27
99,3738,2023-08-19
99,3739,2023-08-19
99,3740,2023-08-26
99,3741,2023-08-26
99,3742,2023-08-26
99,3743,2023-08-26
99,3744,2023-08-26
99,3745,2023-08-26
99,3746,2023-08-26
99,3747,2023-08-26
99,3748,2023-08-26
99,3749,2023-08-26
99,3750,2023-08-26
99,3751,2023-08-26
99,3752,2023-08-26
99,3753,2023-07-23
99,3754,2023-07-19
99,3755,2023-07-19
99,3756,2023-07-19
99,3757,2023-07-19
99,3758,2023-07-19
99,3759,2023-07-19
99,3760,2023-07-19
99,3761,2023-07-19
99,3762,2023-07-19
99,3763,2023-07-19
99,3764,2023-07-19
99,3765,2023-07-19
99,3766,2023-07-19
99,3767,2023-07-19
99,3768,2023-07-19
99,3769,2023-07-19
99,3770,2023-07-19
99,3771,2023-07-19
99,3772,2023-07-19
99,3773,2023-07-19
99,3774,2023-07-19
99,3775,2023-07-19
99,3776,2023-07-19
99,3777,2023-07-19
99,3778,2023-07-19
99,3779,2023-07-19
99,3780,2023-07-19
99,3781,2023-07-19
99,3782,2023-07-19
99,3783,2023-07-19
99,3784,2023-07-19
99,3785,2023-07-19
99,3786,2023-07-19
99,3787,2023-07-19
99,3788,2023-07-19
99,3789,2023-07-19
99,3790,2023-07-19
99,3791,2023-07-19
99,3792,2023-07-19
99,3793,2023-07-19
99,3794,2023-07-19
99,3795,2023-07-19
99,3796,2023-07-19
99,3797,2023-07-19
99,3798,2023-07-19
99,3799,2023-07-19
99,3800,2023-07-19
99,3801,2023-07-19
99,3802,2023-08-12
99,3803,2023-08-12
99,3804,2023-08-12
99,3805,2023-08-12
99,3806,2023-07-25
99,3807,2023-07-25
99,3808,2023-07-25
99,3809,2023-07-25
99,3810,2023-07-25
99,3811,2023-07-25
99,3812,2023-07-14
99,3813,2023-07-14
99,3814,2023-07-14
99,3815,2023-07-14
99,3816,2023-07-14
99,3817,2023-07-14
99,3818,2023-07-14
99,3819,2023-07-14
99,3820,2023-07-14
99,3821,2023-07-14
99,3822,2023-07-14
99,3823,2023-07-14
99,3824,2023-07-14
99,3825,2023-07-14
99,3826,2023-07-14
99,3827,2023-07-14
99,3828,2023-07-14
99,3829,2023-07-14
99,3830,2023-07-14
99,3831,2023-07-14
99,3832,2023-07-14
99,3833,2023-07-14
99,3834,2023-07-14
99,3835,2023-07-14
99,3836,2023-07-14
99,3837,2023-07-14
99,3838,2023-07-14
99,3839,2023-07-14
99,3840,2023-07-14
99,3841,2023-07-14
99,3842,2023-07-14
99,3843,2023-07-14
99,3844,2023-07-14
99,3845,2023-07-14
99,3846,2023-07-14
99,3847,2023-07-14
99,3848,2023-07-14
99,3849,2023-07-14
99,3850,2023-07-14
99,3851,2023-07-14
99,3852,2023-07-14
99,3853,2023-07-14
99,3854,2023-07-14
99,3855,2023-07-14
100,3856,2023-08-06
100,3857,2023-08-06
100,3858,2023-08-21
100,3859,2023-07-16
100,3860,2023-07-24
100,3861,2023-08-20
100,3862,2023-07-27
100,3863,2023-07-31
100,3864,2023-08-26
100,3865,2023-08-11
100,3866,2023-08-30
100,3867,2023-08-14
100,3868,2023-07-18
100,3869,2023-07-14
100,3870,2023-07-22
100,3871,2023-07-11
100,3872,2023-08-08
100,3873,2023-07-13
100,3874,2023-07-13
100,3875,2023-08-23
100,3876,2023-07-29
100,3877,2023-08-02
100,3878,2023-07-15
100,3879,2023-08-04
