mem_no,ord_no,ord_dt
1031,12317,2023-01-24
1032,12318,2023-01-23
1033,12319,2023-01-08
1033,12320,2023-01-21
1033,12321,2023-01-01
1033,12322,2023-01-25
1033,12323,2023-01-05
1034,12324,2023-01-01
1035,12325,2023-01-14
1035,12326,2023-01-26
1035,12327,2023-01-26
1035,12328,2023-01-27
1035,12329,2023-01-22
1036,12330,2023-01-13
1037,12331,2023-01-27
1037,12332,2023-01-06
1037,12333,2023-01-20
1037,12334,2023-01-29
1038,12335,2023-01-08
1038,12336,2023-01-10
1038,12337,2023-01-01
1038,12338,2023-01-06
1038,12339,2023-01-18
1038,12340,2023-01-01
1038,12341,2023-01-18
1038,12342,2023-01-20
1038,12343,2023-01-06
1038,12344,2023-01-01
1038,12345,2023-01-12
1039,12346,2023-01-06
1040,12347,2023-01-01
1041,12348,2023-01-24
1041,12349,2023-01-17
1042,12350,2023-01-23
1042,12351,2023-01-02
1042,12352,2023-01-30
1042,12353,2023-01-08
1042,12354,2023-01-14
1043,12355,2023-01-14
1043,12356,2023-01-13
1044,12357,2023-01-06
1045,12358,2023-01-28
1045,12359,2023-01-07
1045,12360,2023-01-13
1045,12361,2023-01-25
1045,12362,2023-01-14
1045,12363,2023-01-25
1045,12364,2023-01-06
1045,12365,2023-01-07
1046,12366,2023-01-25
1046,12367,2023-01-30
1046,12368,2023-01-21
1047,12369,2023-01-08
1048,12370,2023-01-10
1048,12371,2023-01-07
1048,12372,2023-01-18
1049,12373,2023-01-28
1049,12374,2023-01-06
1049,12375,2023-01-28
1049,12376,2023-01-15
1049,12377,2023-01-07
1049,12378,2023-01-25
1050,12379,2023-01-15
1051,12380,2023-01-12
1051,12381,2023-01-03
1051,12382,2023-01-27
1051,12383,2023-01-29
1051,12384,2023-01-27
1051,12385,2023-01-19
1052,12386,2023-01-01
1053,12387,2023-01-13
1053,12388,2023-01-11
1053,12389,2023-01-24
1053,12390,2023-01-12
1053,12391,2023-01-18
1053,12392,2023-01-26
1053,12393,2023-01-27
1053,12394,2023-01-27
1053,12395,2023-01-13
1053,12396,2023-01-31
1053,12397,2023-01-19
1053,12398,2023-01-27
1053,12399,2023-01-26
1053,12400,2023-01-04
1053,12401,2023-01-05
1053,12402,2023-01-12
1053,12403,2023-01-15
1054,12404,2023-01-29
1054,12405,2023-01-20
1054,12406,2023-01-08
1055,12407,2023-01-06
1056,12408,2023-01-16
1056,12409,2023-01-27
1056,12410,2023-01-20
1056,12411,2023-01-26
1056,12412,2023-01-25
1056,12413,2023-01-03
1057,12414,2023-01-07
1057,12415,2023-01-19
1058,12416,2023-01-20
1058,12417,2023-01-26
1058,12418,2023-01-31
1058,12419,2023-01-14
1058,12420,2023-01-28
1058,12421,2023-01-03
1058,12422,2023-01-24
1058,12423,2023-01-30
1058,12424,2023-01-09
1058,12425,2023-01-27
1058,12426,2023-01-19
1058,12427,2023-01-27
1058,12428,2023-01-22
1058,12429,2023-01-19
1058,12430,2023-01-24
1058,12431,2023-01-02
1058,12432,2023-01-29
1058,12433,2023-01-17
1058,12434,2023-01-21
1058,12435,2023-01-16
1059,12436,2023-01-17
1059,12437,2023-01-04
1059,12438,2023-01-25
1059,12439,2023-01-11
1059,12440,2023-01-02
1059,12441,2023-01-09
1059,12442,2023-01-31
1059,12443,2023-01-16
1059,12444,2023-01-11
1059,12445,2023-01-10
1059,12446,2023-01-25
1059,12447,2023-01-30
1059,12448,2023-01-04
1059,12449,2023-01-18
1059,12450,2023-01-28
1059,12451,2023-01-03
1059,12452,2023-01-11
1059,12453,2023-01-19
1059,12454,2023-01-03
1059,12455,2023-01-19
1059,12456,2023-01-10
1059,12457,2023-01-16
1059,12458,2023-01-22
1059,12459,2023-01-24
1059,12460,2023-01-19
1059,12461,2023-01-05
1060,12462,2023-01-30
1061,12463,2023-01-25
1061,12464,2023-01-22
1061,12465,2023-01-24
1062,12466,2023-01-14
1063,12467,2023-01-14
1064,12468,2023-01-16
1064,12469,2023-01-27
1064,12470,2023-01-08
1064,12471,2023-01-01
1064,12472,2023-01-27
1065,12473,2023-01-17
1065,12474,2023-01-07
1065,12475,2023-01-23
1066,12476,2023-01-29
1066,12477,2023-01-01
1067,12478,2023-01-06
1068,12479,2023-01-27
1068,12480,2023-01-15
1068,12481,2023-01-08
1069,12482,2023-01-28
1069,12483,2023-01-12
1069,12484,2023-01-23
1069,12485,2023-01-30
1069,12486,2023-01-16
1069,12487,2023-01-15
1069,12488,2023-01-07
1069,12489,2023-01-19
1069,12490,2023-01-03
1070,12491,2023-01-06
1070,12492,2023-01-14
1070,12493,2023-01-31
1071,12494,2023-01-09
1072,12495,2023-01-22
1072,12496,2023-01-14
1073,12497,2023-01-27
1074,12498,2023-01-05
1074,12499,2023-01-11
1074,12500,2023-01-08
1074,12501,2023-01-17
1074,12502,2023-01-05
1074,12503,2023-01-16
1074,12504,2023-01-22
1074,12505,2023-01-21
1074,12506,2023-01-31
1074,12507,2023-01-27
1075,12508,2023-01-11
1075,12509,2023-01-14
1075,12510,2023-01-23
1075,12511,2023-01-14
1075,12512,2023-01-27
1075,12513,2023-01-15
1075,12514,2023-01-18
1075,12515,2023-01-25
1076,12516,2023-01-01
1077,12517,2023-01-20
1077,12518,2023-01-24
1077,12519,2023-01-08
1077,12520,2023-01-23
1077,12521,2023-01-10
1077,12522,2023-01-13
1077,12523,2023-01-16
1077,12524,2023-01-15
1077,12525,2023-01-20
1078,12526,2023-01-08
1078,12527,2023-01-07
1079,12528,2023-01-29
1079,12529,2023-01-23
1079,12530,2023-01-20
1079,12531,2023-01-03
1079,12532,2023-01-31
1080,12533,2023-01-06
1081,12534,2023-01-14
1081,12535,2023-01-23
1081,12536,2023-01-30
1081,12537,2023-01-30
1081,12538,2023-01-16
1081,12539,2023-01-28
1082,12540,2023-01-09
1082,12541,2023-01-01
1082,12542,2023-01-14
1083,12543,2023-01-01
1083,12544,2023-01-01
1084,12545,2023-01-08
1084,12546,2023-01-22
1085,12547,2023-01-20
1085,12548,2023-01-28
1085,12549,2023-01-10
1085,12550,2023-01-22
1085,12551,2023-01-10
1085,12552,2023-01-15
1085,12553,2023-01-21
1085,12554,2023-01-03
1085,12555,2023-01-07
1085,12556,2023-01-27
1085,12557,2023-01-09
1085,12558,2023-01-28
1085,12559,2023-01-19
1085,12560,2023-01-27
1085,12561,2023-01-12
1085,12562,2023-01-26
1085,12563,2023-01-08
1085,12564,2023-01-04
1085,12565,2023-01-04
1085,12566,2023-01-07
1085,12567,2023-01-31
1085,12568,2023-01-05
1085,12569,2023-01-07
1085,12570,2023-01-14
1085,12571,2023-01-15
1085,12572,2023-01-29
1085,12573,2023-01-19
1085,12574,2023-01-21
1085,12575,2023-01-07
1085,12576,2023-01-05
1085,12577,2023-01-20
1085,12578,2023-01-27
1085,12579,2023-01-13
1085,12580,2023-01-27
1085,12581,2023-01-18
1085,12582,2023-01-18
1085,12583,2023-01-09
1085,12584,2023-01-18
1085,12585,2023-01-26
1085,12586,2023-01-30
1085,12587,2023-01-10
1085,12588,2023-01-26
1085,12589,2023-01-28
1085,12590,2023-01-01
1085,12591,2023-01-25
1085,12592,2023-01-23
1085,12593,2023-01-24
1085,12594,2023-01-21
1085,12595,2023-01-12
1085,12596,2023-01-02
1085,12597,2023-01-13
1085,12598,2023-01-22
1085,12599,2023-01-26
1085,12600,2023-01-29
1085,12601,2023-01-29
1085,12602,2023-01-26
1085,12603,2023-01-09
1085,12604,2023-01-24
1085,12605,2023-01-16
1085,12606,2023-01-27
1085,12607,2023-01-01
1085,12608,2023-01-28
1085,12609,2023-01-07
1085,12610,2023-01-19
1085,12611,2023-01-07
1085,12612,2023-01-18
1085,12613,2023-01-10
1085,12614,2023-01-07
1085,12615,2023-01-05
1085,12616,2023-01-23
1085,12617,2023-01-17
1085,12618,2023-01-21
1085,12619,2023-01-08
1085,12620,2023-01-11
1085,12621,2023-01-22
1086,12622,2023-01-01
1086,12623,2023-01-31
1086,12624,2023-01-18
1086,12625,2023-01-04
1086,12626,2023-01-25
1086,12627,2023-01-07
1087,12628,2023-01-11
1088,12629,2023-01-02
1088,12630,2023-01-07
1088,12631,2023-01-14
1089,12632,2023-01-12
1090,12633,2023-01-21
1090,12634,2023-01-19
1090,12635,2023-01-28
1091,12636,2023-01-06
1091,12637,2023-01-27
1092,12638,2023-01-09
1093,12639,2023-01-04
1094,12640,2023-01-09
1094,12641,2023-01-09
1095,12642,2023-01-11
1095,12643,2023-01-04
1095,12644,2023-01-30
1096,12645,2023-01-08
1096,12646,2023-01-14
1096,12647,2023-01-11
1096,12648,2023-01-02
1096,12649,2023-01-15
1096,12650,2023-01-02
1096,12651,2023-01-31
1096,12652,2023-01-11
1096,12653,2023-01-11
1096,12654,2023-01-30
1096,12655,2023-01-09
1096,12656,2023-01-08
1096,12657,2023-01-06
1096,12658,2023-01-13
1096,12659,2023-01-08
1096,12660,2023-01-12
1096,12661,2023-01-03
1096,12662,2023-01-12
1096,12663,2023-01-08
1096,12664,2023-01-10
1096,12665,2023-01-21
1096,12666,2023-01-30
1096,12667,2023-01-22
1096,12668,2023-01-09
1096,12669,2023-01-16
1096,12670,2023-01-28
1096,12671,2023-01-07
1096,12672,2023-01-17
1096,12673,2023-01-07
1096,12674,2023-01-26
1096,12675,2023-01-05
1096,12676,2023-01-06
1096,12677,2023-01-11
1096,12678,2023-01-01
1096,12679,2023-01-29
1096,12680,2023-01-01
1096,12681,2023-01-02
1096,12682,2023-01-15
1096,12683,2023-01-05
1096,12684,2023-01-04
1096,12685,2023-01-10
1096,12686,2023-01-15
1096,12687,2023-01-05
1096,12688,2023-01-02
1096,12689,2023-01-15
1096,12690,2023-01-07
1096,12691,2023-01-16
1096,12692,2023-01-01
1096,12693,2023-01-25
1096,12694,2023-01-01
1096,12695,2023-01-22
1096,12696,2023-01-30
1096,12697,2023-01-31
1096,12698,2023-01-14
1096,12699,2023-01-07
1096,12700,2023-01-29
1096,12701,2023-01-12
1097,12702,2023-01-08
1098,12703,2023-01-01
1099,12704,2023-01-31
1099,12705,2023-01-26
1099,12706,2023-01-24
1099,12707,2023-01-02
1099,12708,2023-01-19
1099,12709,2023-01-18
1099,12710,2023-01-19
1100,12711,2023-01-20
1100,12712,2023-01-13
1100,12713,2023-01-15
1100,12714,2023-01-13
1101,12715,2023-01-26
1101,12716,2023-01-07
1101,12717,2023-01-06
1101,12718,2023-01-16
1101,12719,2023-01-07
1101,12720,2023-01-30
1101,12721,2023-01-17
1101,12722,2023-01-17
1102,12723,2023-01-25
1102,12724,2023-01-02
1102,12725,2023-01-08
1102,12726,2023-01-05
1103,12727,2023-01-07
1103,12728,2023-01-29
1103,12729,2023-01-18
1103,12730,2023-01-07
1103,12731,2023-01-21
1103,12732,2023-01-24
1104,12733,2023-01-19
1104,12734,2023-01-11
1104,12735,2023-01-28
1104,12736,2023-01-10
1104,12737,2023-01-04
1104,12738,2023-01-24
1104,12739,2023-01-03
1104,12740,2023-01-05
1104,12741,2023-01-30
1104,12742,2023-01-18
1104,12743,2023-01-23
1104,12744,2023-01-25
1104,12745,2023-01-06
1104,12746,2023-01-13
1104,12747,2023-01-22
1104,12748,2023-01-14
1104,12749,2023-01-07
1104,12750,2023-01-19
1104,12751,2023-01-19
1104,12752,2023-01-09
1104,12753,2023-01-24
1104,12754,2023-01-23
1105,12755,2023-01-29
1105,12756,2023-01-21
1105,12757,2023-01-21
1105,12758,2023-01-05
1105,12759,2023-01-23
1105,12760,2023-01-30
1105,12761,2023-01-12
1105,12762,2023-01-10
1105,12763,2023-01-10
1105,12764,2023-01-07
1105,12765,2023-01-09
1105,12766,2023-01-15
1105,12767,2023-01-24
1105,12768,2023-01-21
1105,12769,2023-01-30
1105,12770,2023-01-31
1105,12771,2023-01-13
1105,12772,2023-01-05
1105,12773,2023-01-08
1105,12774,2023-01-27
1105,12775,2023-01-22
1105,12776,2023-01-05
1105,12777,2023-01-07
1105,12778,2023-01-11
1106,12779,2023-01-17
1106,12780,2023-01-07
1106,12781,2023-01-02
1107,12782,2023-01-12
1107,12783,2023-01-05
1107,12784,2023-01-31
1107,12785,2023-01-08
1107,12786,2023-01-15
1108,12787,2023-01-12
1108,12788,2023-01-12
1108,12789,2023-01-28
1109,12790,2023-01-18
1109,12791,2023-01-18
1109,12792,2023-01-18
1109,12793,2023-01-07
1109,12794,2023-01-18
1110,12795,2023-01-09
1110,12796,2023-01-03
1110,12797,2023-01-19
1110,12798,2023-01-08
1110,12799,2023-01-03
1110,12800,2023-01-13
1110,12801,2023-01-09
1110,12802,2023-01-19
1110,12803,2023-01-03
1110,12804,2023-01-03
1110,12805,2023-01-15
1110,12806,2023-01-03
1110,12807,2023-01-02
1110,12808,2023-01-18
1110,12809,2023-01-08
1110,12810,2023-01-19
1110,12811,2023-01-10
1110,12812,2023-01-13
1110,12813,2023-01-10
1110,12814,2023-01-09
1110,12815,2023-01-18
1111,12816,2023-01-13
1111,12817,2023-01-27
1112,12818,2023-01-22
1112,12819,2023-01-23
1112,12820,2023-01-07
1112,12821,2023-01-24
1112,12822,2023-01-21
1112,12823,2023-01-22
1113,12824,2023-01-14
1113,12825,2023-01-28
1113,12826,2023-01-18
1113,12827,2023-01-26
1113,12828,2023-01-23
1113,12829,2023-01-15
1113,12830,2023-01-07
1113,12831,2023-01-22
1114,12832,2023-01-21
1114,12833,2023-01-15
1114,12834,2023-01-24
1115,12835,2023-01-04
1115,12836,2023-01-01
1115,12837,2023-01-05
1115,12838,2023-01-03
1115,12839,2023-01-03
1115,12840,2023-01-06
1115,12841,2023-01-02
1115,12842,2023-01-05
1115,12843,2023-01-04
1115,12844,2023-01-02
1115,12845,2023-01-02
1115,12846,2023-01-02
1115,12847,2023-01-03
1115,12848,2023-01-07
1115,12849,2023-01-02
1115,12850,2023-01-07
1115,12851,2023-01-01
1115,12852,2023-01-01
1115,12853,2023-01-06
1116,12854,2023-01-12
1116,12855,2023-01-28
1117,12856,2023-01-21
1117,12857,2023-01-17
1118,12858,2023-01-01
1118,12859,2023-01-11
1119,12860,2023-01-17
1119,12861,2023-01-29
1120,12862,2023-01-15
1120,12863,2023-01-22
1120,12864,2023-01-14
1121,12865,2023-01-07
1121,12866,2023-01-28
1121,12867,2023-01-22
1122,12868,2023-01-13
1122,12869,2023-01-30
1122,12870,2023-01-16
1122,12871,2023-01-02
1122,12872,2023-01-26
1122,12873,2023-01-03
1122,12874,2023-01-29
1122,12875,2023-01-20
1122,12876,2023-01-08
1122,12877,2023-01-19
1122,12878,2023-01-06
1122,12879,2023-01-20
1122,12880,2023-01-09
1122,12881,2023-01-28
1122,12882,2023-01-19
1122,12883,2023-01-23
1122,12884,2023-01-06
1122,12885,2023-01-01
1122,12886,2023-01-14
1122,12887,2023-01-20
1123,12888,2023-01-25
1123,12889,2023-01-03
1123,12890,2023-01-08
1123,12891,2023-01-21
1123,12892,2023-01-21
1123,12893,2023-01-21
1123,12894,2023-01-25
1123,12895,2023-01-08
1123,12896,2023-01-01
1124,12897,2023-01-12
1124,12898,2023-01-20
1124,12899,2023-01-11
1124,12900,2023-01-29
1124,12901,2023-01-10
1124,12902,2023-01-13
1125,12903,2023-01-14
1126,12904,2023-01-26
1126,12905,2023-01-23
1126,12906,2023-01-18
1127,12907,2023-01-13
1127,12908,2023-01-22
1128,12909,2023-01-29
1128,12910,2023-01-25
1128,12911,2023-01-28
1128,12912,2023-01-29
1128,12913,2023-01-14
1128,12914,2023-01-06
1128,12915,2023-01-01
1128,12916,2023-01-26
1128,12917,2023-01-18
1128,12918,2023-01-30
1128,12919,2023-01-21
1128,12920,2023-01-26
1128,12921,2023-01-08
1128,12922,2023-01-22
1128,12923,2023-01-31
1129,12924,2023-01-01
1129,12925,2023-01-12
1129,12926,2023-01-07
1129,12927,2023-01-16
1129,12928,2023-01-03
1129,12929,2023-01-19
1130,12930,2023-01-01
1131,12931,2023-01-21
1132,12932,2023-01-20
1133,12933,2023-01-16
1133,12934,2023-01-22
1133,12935,2023-01-25
1133,12936,2023-01-31
1133,12937,2023-01-20
1133,12938,2023-01-28
1133,12939,2023-01-22
1133,12940,2023-01-22
1133,12941,2023-01-29
1133,12942,2023-01-14
1133,12943,2023-01-06
1133,12944,2023-01-24
1133,12945,2023-01-23
1133,12946,2023-01-04
1133,12947,2023-01-15
1133,12948,2023-01-07
1133,12949,2023-01-18
1133,12950,2023-01-27
1133,12951,2023-01-13
1133,12952,2023-01-22
1133,12953,2023-01-10
1134,12954,2023-01-28
1135,12955,2023-01-13
1135,12956,2023-01-02
1136,12957,2023-01-25
1136,12958,2023-01-30
1136,12959,2023-01-07
1136,12960,2023-01-01
1137,12961,2023-01-13
1137,12962,2023-01-16
1138,12963,2023-01-01
1138,12964,2023-01-09
1138,12965,2023-01-07
1139,12966,2023-01-22
1139,12967,2023-01-13
1139,12968,2023-01-18
1139,12969,2023-01-18
1139,12970,2023-01-05
1139,12971,2023-01-04
1139,12972,2023-01-14
1139,12973,2023-01-16
1139,12974,2023-01-23
1139,12975,2023-01-23
1139,12976,2023-01-13
1139,12977,2023-01-20
1139,12978,2023-01-17
1139,12979,2023-01-14
1139,12980,2023-01-19
1139,12981,2023-01-02
1139,12982,2023-01-06
1139,12983,2023-01-20
1139,12984,2023-01-05
1139,12985,2023-01-16
1140,12986,2023-01-15
1141,12987,2023-01-11
1141,12988,2023-01-29
1141,12989,2023-01-13
1142,12990,2023-01-08
1143,12991,2023-01-12
1143,12992,2023-01-16
1143,12993,2023-01-13
1143,12994,2023-01-19
1144,12995,2023-01-14
1145,12996,2023-01-18
1145,12997,2023-01-11
1145,12998,2023-01-03
1145,12999,2023-01-31
1145,13000,2023-01-10
1145,13001,2023-01-25
1145,13002,2023-01-09
1145,13003,2023-01-20
1145,13004,2023-01-25
1145,13005,2023-01-25
1145,13006,2023-01-27
1145,13007,2023-01-17
1145,13008,2023-01-27
1145,13009,2023-01-24
1145,13010,2023-01-20
1145,13011,2023-01-01
1145,13012,2023-01-28
1145,13013,2023-01-16
1145,13014,2023-01-12
1145,13015,2023-01-20
1146,13016,2023-01-04
1146,13017,2023-01-20
1146,13018,2023-01-14
1146,13019,2023-01-30
1146,13020,2023-01-25
1146,13021,2023-01-31
1146,13022,2023-01-16
1146,13023,2023-01-03
1146,13024,2023-01-19
1146,13025,2023-01-26
1146,13026,2023-01-06
1146,13027,2023-01-28
1146,13028,2023-01-08
1146,13029,2023-01-01
1147,13030,2023-01-17
1148,13031,2023-01-19
1148,13032,2023-01-04
1149,13033,2023-01-14
1150,13034,2023-01-29
1150,13035,2023-01-15
1150,13036,2023-01-06
1151,13037,2023-01-28
1151,13038,2023-01-29
1152,13039,2023-01-04
1152,13040,2023-01-31
1152,13041,2023-01-31
1152,13042,2023-01-19
1153,13043,2023-01-05
1153,13044,2023-01-20
1153,13045,2023-01-27
1153,13046,2023-01-26
1154,13047,2023-01-26
1154,13048,2023-01-13
1154,13049,2023-01-17
1155,13050,2023-01-23
1155,13051,2023-01-28
1155,13052,2023-01-24
1156,13053,2023-01-30
1156,13054,2023-01-25
1157,13055,2023-01-01
1158,13056,2023-01-30
1159,13057,2023-01-30
1160,13058,2023-01-15
1160,13059,2023-01-08
1160,13060,2023-01-05
1160,13061,2023-01-05
1160,13062,2023-01-26
1160,13063,2023-01-25
1161,13064,2023-01-13
1161,13065,2023-01-18
1161,13066,2023-01-01
1162,13067,2023-01-07
1162,13068,2023-01-10
1163,13069,2023-01-02
1163,13070,2023-01-25
1163,13071,2023-01-26
1163,13072,2023-01-26
1163,13073,2023-01-26
1163,13074,2023-01-26
1164,13075,2023-01-22
1164,13076,2023-01-22
1164,13077,2023-01-21
1164,13078,2023-01-20
1164,13079,2023-01-21
1164,13080,2023-01-19
1164,13081,2023-01-23
1165,13082,2023-01-29
1166,13083,2023-01-14
1166,13084,2023-01-28
1166,13085,2023-01-14
1166,13086,2023-01-14
1166,13087,2023-01-17
1166,13088,2023-01-14
1167,13089,2023-01-07
1168,13090,2023-01-09
1169,13091,2023-01-20
1169,13092,2023-01-29
1169,13093,2023-01-18
1170,13094,2023-01-10
1171,13095,2023-01-11
1171,13096,2023-01-06
1171,13097,2023-01-18
1171,13098,2023-01-10
1171,13099,2023-01-19
1171,13100,2023-01-20
1171,13101,2023-01-07
1171,13102,2023-01-12
1171,13103,2023-01-05
1171,13104,2023-01-18
1171,13105,2023-01-26
1171,13106,2023-01-24
1171,13107,2023-01-09
1171,13108,2023-01-17
1171,13109,2023-01-15
1172,13110,2023-01-17
1172,13111,2023-01-17
1172,13112,2023-01-01
1173,13113,2023-01-30
1173,13114,2023-01-30
1173,13115,2023-01-10
1174,13116,2023-01-26
1174,13117,2023-01-25
1175,13118,2023-01-30
1175,13119,2023-01-30
1175,13120,2023-01-03
1175,13121,2023-01-02
1176,13122,2023-01-21
1176,13123,2023-01-06
1176,13124,2023-01-20
1176,13125,2023-01-06
1177,13126,2023-01-03
1177,13127,2023-01-04
1178,13128,2023-01-29
1178,13129,2023-01-09
1178,13130,2023-01-21
1178,13131,2023-01-21
1178,13132,2023-01-19
1179,13133,2023-01-13
1179,13134,2023-01-09
1180,13135,2023-01-13
1180,13136,2023-01-01
1180,13137,2023-01-23
1180,13138,2023-01-09
1180,13139,2023-01-16
1180,13140,2023-01-01
1180,13141,2023-01-10
1180,13142,2023-01-31
1180,13143,2023-01-12
1180,13144,2023-01-27
1180,13145,2023-01-08
1180,13146,2023-01-09
1180,13147,2023-01-17
1180,13148,2023-01-18
1180,13149,2023-01-02
1180,13150,2023-01-18
1180,13151,2023-01-11
1180,13152,2023-01-01
1180,13153,2023-01-24
1180,13154,2023-01-28
1180,13155,2023-01-03
1180,13156,2023-01-01
1180,13157,2023-01-06
1180,13158,2023-01-02
1180,13159,2023-01-06
1180,13160,2023-01-28
1181,13161,2023-01-03
1181,13162,2023-01-16
1181,13163,2023-01-28
1181,13164,2023-01-24
1182,13165,2023-01-12
1182,13166,2023-01-24
1182,13167,2023-01-15
1183,13168,2023-01-23
1183,13169,2023-01-23
1183,13170,2023-01-14
1184,13171,2023-01-16
1184,13172,2023-01-11
1184,13173,2023-01-11
1184,13174,2023-01-21
1184,13175,2023-01-21
1184,13176,2023-01-06
1184,13177,2023-01-23
1185,13178,2023-01-06
1186,13179,2023-01-05
1186,13180,2023-01-13
1186,13181,2023-01-29
1186,13182,2023-01-13
1187,13183,2023-01-15
1187,13184,2023-01-11
1187,13185,2023-01-21
1187,13186,2023-01-23
1187,13187,2023-01-21
1187,13188,2023-01-15
1187,13189,2023-01-23
1187,13190,2023-01-08
1187,13191,2023-01-15
1188,13192,2023-01-20
1189,13193,2023-01-08
1189,13194,2023-01-24
1189,13195,2023-01-03
1189,13196,2023-01-03
1190,13197,2023-01-24
1190,13198,2023-01-22
1191,13199,2023-01-30
1192,13200,2023-01-02
1192,13201,2023-01-25
1192,13202,2023-01-07
1192,13203,2023-01-24
1192,13204,2023-01-01
1192,13205,2023-01-01
1192,13206,2023-01-01
1192,13207,2023-01-20
1192,13208,2023-01-21
1192,13209,2023-01-14
1192,13210,2023-01-05
1193,13211,2023-01-13
1194,13212,2023-01-30
1194,13213,2023-01-19
1194,13214,2023-01-29
1194,13215,2023-01-22
1195,13216,2023-01-21
1195,13217,2023-01-14
1195,13218,2023-01-15
1196,13219,2023-01-13
1196,13220,2023-01-20
1196,13221,2023-01-09
1196,13222,2023-01-11
1196,13223,2023-01-08
1196,13224,2023-01-20
1196,13225,2023-01-05
1196,13226,2023-01-10
1196,13227,2023-01-09
1196,13228,2023-01-03
1196,13229,2023-01-16
1196,13230,2023-01-14
1196,13231,2023-01-25
1196,13232,2023-01-02
1197,13233,2023-01-14
1197,13234,2023-01-06
1197,13235,2023-01-17
1198,13236,2023-01-21
1199,13237,2023-01-23
1200,13238,2023-01-21
1201,13239,2023-01-01
1201,13240,2023-01-29
1201,13241,2023-01-20
1201,13242,2023-01-18
1202,13243,2023-01-19
1202,13244,2023-01-01
1202,13245,2023-01-10
1203,13246,2023-01-05
1204,13247,2023-01-12
1204,13248,2023-01-03
1204,13249,2023-01-16
1204,13250,2023-01-05
1204,13251,2023-01-15
1204,13252,2023-01-23
1204,13253,2023-01-31
1204,13254,2023-01-17
1204,13255,2023-01-26
1204,13256,2023-01-02
1204,13257,2023-01-14
1204,13258,2023-01-26
1205,13259,2023-01-29
1206,13260,2023-01-15
1206,13261,2023-01-28
1206,13262,2023-01-21
1207,13263,2023-01-03
1207,13264,2023-01-03
1208,13265,2023-01-22
1209,13266,2023-01-14
1209,13267,2023-01-31
1210,13268,2023-01-18
1210,13269,2023-01-14
1211,13270,2023-01-06
1211,13271,2023-01-22
1212,13272,2023-01-30
1213,13273,2023-01-07
1213,13274,2023-01-07
1214,13275,2023-01-30
1215,13276,2023-01-02
1215,13277,2023-01-16
1215,13278,2023-01-03
1215,13279,2023-01-02
1216,13280,2023-01-13
1216,13281,2023-01-02
1216,13282,2023-01-01
1216,13283,2023-01-25
1216,13284,2023-01-24
1216,13285,2023-01-20
1216,13286,2023-01-12
1216,13287,2023-01-23
1216,13288,2023-01-25
1216,13289,2023-01-19
1216,13290,2023-01-12
1216,13291,2023-01-10
1217,13292,2023-01-27
1217,13293,2023-01-15
1217,13294,2023-01-14
1217,13295,2023-01-13
1217,13296,2023-01-30
1217,13297,2023-01-25
1217,13298,2023-01-27
1217,13299,2023-01-05
1217,13300,2023-01-29
1217,13301,2023-01-31
1217,13302,2023-01-08
1217,13303,2023-01-11
1217,13304,2023-01-01
1217,13305,2023-01-28
1217,13306,2023-01-21
1217,13307,2023-01-21
1217,13308,2023-01-14
1217,13309,2023-01-09
1217,13310,2023-01-05
1217,13311,2023-01-31
1217,13312,2023-01-23
1217,13313,2023-01-14
1217,13314,2023-01-05
1217,13315,2023-01-06
1217,13316,2023-01-08
1217,13317,2023-01-29
1217,13318,2023-01-13
1217,13319,2023-01-04
1218,13320,2023-01-23
1218,13321,2023-01-23
1219,13322,2023-01-29
1219,13323,2023-01-29
1220,13324,2023-01-25
1220,13325,2023-01-11
1220,13326,2023-01-14
1221,13327,2023-01-31
1222,13328,2023-01-23
1222,13329,2023-01-31
1223,13330,2023-01-01
1223,13331,2023-01-21
1224,13332,2023-01-06
1224,13333,2023-01-18
1224,13334,2023-01-08
1224,13335,2023-01-15
1224,13336,2023-01-03
1224,13337,2023-01-12
1224,13338,2023-01-28
1224,13339,2023-01-07
1224,13340,2023-01-05
1224,13341,2023-01-11
1224,13342,2023-01-31
1224,13343,2023-01-25
1224,13344,2023-01-30
1224,13345,2023-01-10
1224,13346,2023-01-09
1224,13347,2023-01-07
1224,13348,2023-01-09
1224,13349,2023-01-04
1224,13350,2023-01-28
1224,13351,2023-01-10
1224,13352,2023-01-03
1225,13353,2023-01-11
1225,13354,2023-01-25
1226,13355,2023-01-21
1226,13356,2023-01-31
1227,13357,2023-01-02
1228,13358,2023-01-28
1229,13359,2023-01-11
1229,13360,2023-01-08
1229,13361,2023-01-24
1229,13362,2023-01-26
1229,13363,2023-01-26
1229,13364,2023-01-12
1230,13365,2023-01-23
1230,13366,2023-01-11
1231,13367,2023-01-25
1231,13368,2023-01-03
1231,13369,2023-01-24
1231,13370,2023-01-23
1231,13371,2023-01-10
1231,13372,2023-01-31
1231,13373,2023-01-17
1231,13374,2023-01-07
1231,13375,2023-01-12
1231,13376,2023-01-22
1232,13377,2023-01-13
1233,13378,2023-01-13
1233,13379,2023-01-09
1233,13380,2023-01-26
1233,13381,2023-01-06
1233,13382,2023-01-14
1233,13383,2023-01-05
1234,13384,2023-01-20
1235,13385,2023-01-25
1236,13386,2023-01-30
1236,13387,2023-01-26
1236,13388,2023-01-26
1236,13389,2023-01-26
1237,13390,2023-01-06
1237,13391,2023-01-15
