mem_no,ord_no,ord_dt
1750,17724,2023-01-15
1750,17725,2023-03-13
1750,17726,2023-01-24
1750,17727,2023-01-24
1750,17728,2023-01-31
1750,17729,2023-03-07
1750,17730,2023-03-16
1750,17731,2023-01-10
1750,17732,2023-02-26
1463,17733,2023-01-01
1463,17734,2023-01-02
1079,17735,2023-01-08
1030,17736,2023-01-20
1030,17737,2023-01-14
1950,17738,2023-01-22
1950,17739,2023-02-23
1950,17740,2023-01-14
1950,17741,2023-02-23
1950,17742,2023-02-23
1950,17743,2023-02-13
1950,17744,2023-02-17
1950,17745,2023-01-22
1314,17746,2023-01-15
1314,17747,2023-03-17
1314,17748,2023-02-18
1314,17749,2023-01-01
1314,17750,2023-01-05
1314,17751,2023-01-26
1314,17752,2023-02-07
1314,17753,2023-01-31
1314,17754,2023-01-12
1314,17755,2023-02-14
1314,17756,2023-01-19
1314,17757,2023-01-06
1897,17758,2023-03-14
1897,17759,2023-03-14
1897,17760,2023-01-01
1897,17761,2023-01-20
1897,17762,2023-02-11
1897,17763,2023-01-14
1897,17764,2023-02-14
1897,17765,2023-01-14
1897,17766,2023-01-13
1897,17767,2023-02-13
1897,17768,2023-01-01
1897,17769,2023-01-20
1897,17770,2023-03-27
1897,17771,2023-02-13
1897,17772,2023-03-13
1897,17773,2023-03-07
1531,17774,2023-01-07
1531,17775,2023-02-10
1531,17776,2023-03-24
1506,17777,2023-01-02
1506,17778,2023-01-12
1924,17779,2023-01-20
1924,17780,2023-03-30
1604,17781,2023-01-07
1252,17782,2023-03-12
1252,17783,2023-01-22
1252,17784,2023-01-09
1252,17785,2023-02-09
1252,17786,2023-01-18
1252,17787,2023-02-23
1767,17788,2023-01-04
1093,17789,2023-02-21
1093,17790,2023-03-04
1093,17791,2023-03-23
1093,17792,2023-01-23
1093,17793,2023-01-23
1093,17794,2023-01-06
1093,17795,2023-03-02
1093,17796,2023-03-16
1093,17797,2023-02-27
1093,17798,2023-02-16
1093,17799,2023-02-12
1093,17800,2023-01-25
1093,17801,2023-03-25
1093,17802,2023-02-15
1093,17803,2023-03-28
1093,17804,2023-03-13
1093,17805,2023-01-04
1093,17806,2023-03-07
1093,17807,2023-02-19
1093,17808,2023-02-14
1093,17809,2023-01-14
1093,17810,2023-03-24
1093,17811,2023-02-06
1093,17812,2023-01-24
1093,17813,2023-03-31
1093,17814,2023-03-14
1093,17815,2023-02-03
1093,17816,2023-01-16
1093,17817,2023-03-10
1946,17818,2023-01-04
1799,17819,2023-01-20
1799,17820,2023-02-05
1799,17821,2023-02-05
1799,17822,2023-03-01
1799,17823,2023-01-27
1799,17824,2023-02-19
1799,17825,2023-01-15
1799,17826,2023-02-22
1799,17827,2023-01-08
1799,17828,2023-01-08
1799,17829,2023-03-19
1880,17830,2023-01-29
1880,17831,2023-03-12
1880,17832,2023-02-16
1880,17833,2023-01-23
1880,17834,2023-03-04
1880,17835,2023-01-22
1880,17836,2023-02-11
1880,17837,2023-01-22
1880,17838,2023-03-26
1631,17839,2023-01-14
1631,17840,2023-01-10
1631,17841,2023-01-01
1631,17842,2023-01-14
1631,17843,2023-01-10
1601,17844,2023-01-14
1601,17845,2023-03-01
1601,17846,2023-03-01
1601,17847,2023-01-08
1351,17848,2023-01-03
1513,17849,2023-01-17
1513,17850,2023-01-20
1513,17851,2023-01-14
1513,17852,2023-01-19
1513,17853,2023-01-12
1965,17854,2023-02-22
1965,17855,2023-03-25
1965,17856,2023-01-19
1965,17857,2023-02-13
1965,17858,2023-02-02
1965,17859,2023-01-06
1965,17860,2023-03-12
1965,17861,2023-02-03
1965,17862,2023-03-31
1965,17863,2023-02-28
1965,17864,2023-03-05
1965,17865,2023-03-21
1341,17866,2023-01-24
1537,17867,2023-01-10
1198,17868,2023-03-18
1198,17869,2023-03-17
1198,17870,2023-03-13
1198,17871,2023-03-18
1198,17872,2023-03-09
1198,17873,2023-01-22
1369,17874,2023-01-15
1599,17875,2023-02-12
1599,17876,2023-01-06
1599,17877,2023-01-10
1599,17878,2023-02-27
1599,17879,2023-03-15
1599,17880,2023-02-16
1599,17881,2023-03-02
1599,17882,2023-02-14
1599,17883,2023-02-20
1599,17884,2023-01-11
1599,17885,2023-02-25
1599,17886,2023-03-15
1599,17887,2023-02-08
1599,17888,2023-01-05
1599,17889,2023-01-29
1599,17890,2023-01-29
1763,17891,2023-02-27
1763,17892,2023-01-06
1763,17893,2023-02-21
1763,17894,2023-03-21
1763,17895,2023-03-17
1763,17896,2023-03-14
1763,17897,2023-03-12
1763,17898,2023-03-23
1763,17899,2023-01-04
1763,17900,2023-03-03
1763,17901,2023-02-22
1763,17902,2023-03-25
1763,17903,2023-01-13
1763,17904,2023-03-09
1763,17905,2023-02-07
1763,17906,2023-02-26
1763,17907,2023-03-30
1763,17908,2023-03-29
1763,17909,2023-03-13
1763,17910,2023-03-31
1763,17911,2023-03-28
1763,17912,2023-03-23
1763,17913,2023-02-13
1763,17914,2023-02-06
1763,17915,2023-02-28
1763,17916,2023-01-28
1763,17917,2023-03-28
1763,17918,2023-03-01
1763,17919,2023-01-18
1763,17920,2023-01-30
1763,17921,2023-01-22
1763,17922,2023-02-24
1763,17923,2023-01-10
1763,17924,2023-03-02
1763,17925,2023-02-15
1763,17926,2023-03-06
1763,17927,2023-02-03
1763,17928,2023-02-04
1763,17929,2023-02-20
1763,17930,2023-01-08
1763,17931,2023-02-02
1763,17932,2023-01-09
1763,17933,2023-02-08
1763,17934,2023-02-10
1763,17935,2023-01-17
1763,17936,2023-03-24
1763,17937,2023-02-01
1763,17938,2023-01-05
1763,17939,2023-02-19
1763,17940,2023-02-05
1763,17941,2023-03-10
1763,17942,2023-03-07
1763,17943,2023-01-19
1763,17944,2023-01-22
1763,17945,2023-03-27
1763,17946,2023-03-15
1763,17947,2023-01-27
1763,17948,2023-03-19
1763,17949,2023-03-26
1553,17950,2023-03-18
1553,17951,2023-03-16
1553,17952,2023-02-03
1553,17953,2023-01-30
1553,17954,2023-01-10
1553,17955,2023-02-01
1553,17956,2023-01-25
1553,17957,2023-02-16
1553,17958,2023-01-18
1553,17959,2023-02-05
1553,17960,2023-03-08
1553,17961,2023-02-08
1553,17962,2023-01-31
1553,17963,2023-02-17
1553,17964,2023-03-12
1553,17965,2023-03-12
1464,17966,2023-01-29
1464,17967,2023-02-11
1464,17968,2023-01-08
1154,17969,2023-01-09
1154,17970,2023-01-11
1154,17971,2023-01-25
1154,17972,2023-02-11
1154,17973,2023-01-18
1154,17974,2023-01-17
1154,17975,2023-01-28
1154,17976,2023-02-17
1777,17977,2023-01-24
1777,17978,2023-01-24
1293,17979,2023-03-04
1293,17980,2023-01-03
1293,17981,2023-03-29
1293,17982,2023-03-01
1293,17983,2023-03-06
1293,17984,2023-03-24
1293,17985,2023-01-23
1293,17986,2023-01-03
1293,17987,2023-03-10
1884,17988,2023-02-12
1884,17989,2023-03-19
1884,17990,2023-02-22
1884,17991,2023-02-01
1884,17992,2023-03-31
1884,17993,2023-02-21
1884,17994,2023-03-23
1884,17995,2023-03-21
1884,17996,2023-01-30
1884,17997,2023-02-01
1884,17998,2023-02-10
1884,17999,2023-03-21
1884,18000,2023-02-09
1884,18001,2023-02-02
1884,18002,2023-03-09
1884,18003,2023-03-02
1884,18004,2023-03-28
1884,18005,2023-02-07
1884,18006,2023-01-16
1884,18007,2023-01-17
1884,18008,2023-02-02
1884,18009,2023-02-09
1884,18010,2023-03-30
1884,18011,2023-02-06
1884,18012,2023-03-19
1884,18013,2023-02-01
1884,18014,2023-02-12
1884,18015,2023-02-02
1884,18016,2023-01-20
1884,18017,2023-01-11
1884,18018,2023-02-05
1884,18019,2023-03-28
1884,18020,2023-01-27
1884,18021,2023-02-06
1884,18022,2023-01-16
1884,18023,2023-01-20
1884,18024,2023-03-05
1884,18025,2023-02-02
1884,18026,2023-02-12
1884,18027,2023-02-20
1884,18028,2023-01-18
1884,18029,2023-02-08
1884,18030,2023-02-02
1884,18031,2023-02-08
1884,18032,2023-01-26
1884,18033,2023-03-07
1884,18034,2023-03-29
1884,18035,2023-02-14
1884,18036,2023-01-09
1884,18037,2023-02-03
1884,18038,2023-03-24
1884,18039,2023-03-09
1884,18040,2023-02-28
1884,18041,2023-01-29
1884,18042,2023-03-15
1884,18043,2023-01-20
1609,18044,2023-01-08
1425,18045,2023-02-09
1425,18046,2023-01-09
1425,18047,2023-02-19
1425,18048,2023-03-11
1425,18049,2023-01-17
1628,18050,2023-01-23
1628,18051,2023-03-06
1628,18052,2023-01-01
1628,18053,2023-03-05
1573,18054,2023-01-15
1573,18055,2023-03-18
1573,18056,2023-03-09
1573,18057,2023-03-18
1573,18058,2023-01-16
1573,18059,2023-02-22
1467,18060,2023-02-05
1467,18061,2023-01-18
1467,18062,2023-02-18
1467,18063,2023-02-11
1467,18064,2023-02-08
1467,18065,2023-02-15
1467,18066,2023-02-19
1467,18067,2023-01-14
1467,18068,2023-01-14
1467,18069,2023-02-19
1467,18070,2023-01-14
1467,18071,2023-01-25
1467,18072,2023-01-05
1467,18073,2023-01-26
1467,18074,2023-01-12
1467,18075,2023-01-20
1467,18076,2023-01-07
1467,18077,2023-01-29
1467,18078,2023-01-25
1371,18079,2023-01-10
1346,18080,2023-03-23
1346,18081,2023-03-12
1346,18082,2023-03-28
1346,18083,2023-03-20
1346,18084,2023-01-15
1346,18085,2023-01-17
1346,18086,2023-02-17
1346,18087,2023-01-28
1346,18088,2023-03-07
1096,18089,2023-01-07
1096,18090,2023-02-22
1096,18091,2023-02-23
1096,18092,2023-02-22
1096,18093,2023-02-18
1096,18094,2023-02-26
1096,18095,2023-01-20
1096,18096,2023-03-05
1096,18097,2023-03-18
1096,18098,2023-03-18
1096,18099,2023-02-04
1096,18100,2023-01-05
1837,18101,2023-01-22
1837,18102,2023-01-08
1837,18103,2023-01-29
1837,18104,2023-02-17
1837,18105,2023-01-20
1837,18106,2023-03-26
1526,18107,2023-01-30
1166,18108,2023-01-20
1068,18109,2023-01-15
1068,18110,2023-01-04
1068,18111,2023-02-24
1068,18112,2023-01-07
1068,18113,2023-02-21
1068,18114,2023-02-24
1068,18115,2023-01-30
1068,18116,2023-03-10
1068,18117,2023-01-19
1068,18118,2023-01-19
1068,18119,2023-02-04
1068,18120,2023-01-19
1068,18121,2023-02-20
1068,18122,2023-03-14
1988,18123,2023-03-26
1988,18124,2023-01-05
1132,18125,2023-01-22
1132,18126,2023-01-18
1132,18127,2023-01-06
1132,18128,2023-01-26
1132,18129,2023-03-04
1132,18130,2023-03-26
1261,18131,2023-02-11
1261,18132,2023-03-25
1261,18133,2023-03-25
1261,18134,2023-03-25
1261,18135,2023-02-05
1261,18136,2023-03-01
1261,18137,2023-01-14
1261,18138,2023-03-12
1261,18139,2023-01-02
1261,18140,2023-02-12
1821,18141,2023-01-06
1470,18142,2023-01-29
1470,18143,2023-01-25
1470,18144,2023-01-22
1470,18145,2023-01-29
1786,18146,2023-02-12
1786,18147,2023-03-28
1786,18148,2023-01-14
1786,18149,2023-03-17
1786,18150,2023-01-27
1786,18151,2023-03-13
1786,18152,2023-03-14
1786,18153,2023-01-27
1557,18154,2023-02-22
1557,18155,2023-01-03
1557,18156,2023-03-29
1557,18157,2023-02-07
1557,18158,2023-01-07
1557,18159,2023-01-20
1557,18160,2023-03-17
1557,18161,2023-01-27
1557,18162,2023-01-10
1557,18163,2023-01-18
1557,18164,2023-02-12
1557,18165,2023-03-14
1557,18166,2023-02-03
1557,18167,2023-02-04
1557,18168,2023-01-08
1312,18169,2023-01-15
1312,18170,2023-01-15
1312,18171,2023-01-19
1312,18172,2023-01-28
1312,18173,2023-02-22
1312,18174,2023-01-14
1312,18175,2023-01-31
1312,18176,2023-01-09
1312,18177,2023-01-29
1312,18178,2023-01-01
1312,18179,2023-02-05
1312,18180,2023-01-13
1312,18181,2023-03-18
1312,18182,2023-01-22
1312,18183,2023-01-08
1312,18184,2023-02-13
1312,18185,2023-01-21
1312,18186,2023-03-11
1312,18187,2023-02-25
1312,18188,2023-01-05
1312,18189,2023-01-01
1312,18190,2023-01-01
1312,18191,2023-02-20
1312,18192,2023-02-28
1312,18193,2023-01-02
1312,18194,2023-02-13
1312,18195,2023-02-13
1312,18196,2023-01-15
1312,18197,2023-02-23
1588,18198,2023-02-25
1588,18199,2023-02-13
1588,18200,2023-02-09
1588,18201,2023-02-27
1588,18202,2023-03-18
1588,18203,2023-03-15
1588,18204,2023-02-15
1588,18205,2023-01-04
1588,18206,2023-01-08
1588,18207,2023-03-21
1055,18208,2023-02-05
1055,18209,2023-01-21
1055,18210,2023-01-28
1015,18211,2023-01-18
1015,18212,2023-01-20
1015,18213,2023-03-05
1015,18214,2023-01-19
1015,18215,2023-01-08
1004,18216,2023-03-25
1004,18217,2023-01-10
1004,18218,2023-01-29
1324,18219,2023-03-17
1324,18220,2023-01-12
1324,18221,2023-01-12
1324,18222,2023-03-19
1324,18223,2023-03-31
1324,18224,2023-01-15
1324,18225,2023-01-15
1324,18226,2023-02-10
1324,18227,2023-02-02
1324,18228,2023-02-01
1324,18229,2023-03-23
1324,18230,2023-03-23
1324,18231,2023-01-19
1324,18232,2023-03-21
1324,18233,2023-01-15
1324,18234,2023-01-12
1324,18235,2023-03-12
1324,18236,2023-01-30
1324,18237,2023-01-31
1324,18238,2023-01-28
1324,18239,2023-02-02
1324,18240,2023-03-02
1324,18241,2023-03-24
1324,18242,2023-01-10
1324,18243,2023-02-18
1324,18244,2023-02-18
1324,18245,2023-03-13
1324,18246,2023-01-26
1324,18247,2023-03-02
1324,18248,2023-02-06
1324,18249,2023-03-18
1324,18250,2023-03-01
1324,18251,2023-02-08
1324,18252,2023-02-16
1324,18253,2023-01-16
1324,18254,2023-02-16
1324,18255,2023-01-26
1324,18256,2023-01-10
1324,18257,2023-02-13
1324,18258,2023-03-12
1324,18259,2023-03-18
1324,18260,2023-02-09
1324,18261,2023-02-21
1324,18262,2023-01-25
1324,18263,2023-01-19
1324,18264,2023-02-18
1324,18265,2023-01-23
1324,18266,2023-01-11
1324,18267,2023-03-15
1324,18268,2023-03-15
1324,18269,2023-01-24
1324,18270,2023-03-19
1324,18271,2023-02-12
1324,18272,2023-03-01
1324,18273,2023-02-14
1324,18274,2023-02-19
1324,18275,2023-03-21
1324,18276,2023-01-06
1324,18277,2023-02-22
1324,18278,2023-02-08
1324,18279,2023-01-14
1324,18280,2023-01-31
1324,18281,2023-03-18
1324,18282,2023-01-29
1324,18283,2023-01-25
1324,18284,2023-03-11
1324,18285,2023-01-07
1324,18286,2023-01-28
1324,18287,2023-02-04
1324,18288,2023-01-21
1324,18289,2023-03-06
1324,18290,2023-03-06
1324,18291,2023-01-08
1324,18292,2023-01-17
1324,18293,2023-02-20
1324,18294,2023-02-06
1324,18295,2023-01-07
1324,18296,2023-02-02
1324,18297,2023-03-30
1324,18298,2023-01-29
1324,18299,2023-01-24
1324,18300,2023-01-24
1324,18301,2023-01-24
1324,18302,2023-01-31
1324,18303,2023-03-10
1324,18304,2023-03-12
1324,18305,2023-03-14
1324,18306,2023-03-20
1324,18307,2023-03-07
1324,18308,2023-02-17
1324,18309,2023-01-08
1324,18310,2023-03-10
1324,18311,2023-01-21
1324,18312,2023-02-13
1324,18313,2023-02-17
1324,18314,2023-02-21
1324,18315,2023-01-29
1324,18316,2023-03-15
1324,18317,2023-01-27
1123,18318,2023-01-03
1123,18319,2023-01-12
1123,18320,2023-01-16
1123,18321,2023-01-25
1123,18322,2023-01-21
1123,18323,2023-01-27
1806,18324,2023-01-23
1806,18325,2023-01-23
1806,18326,2023-02-26
1806,18327,2023-02-18
1806,18328,2023-01-23
1806,18329,2023-01-23
1806,18330,2023-01-29
1119,18331,2023-02-27
1119,18332,2023-01-09
1119,18333,2023-01-15
1119,18334,2023-02-01
1119,18335,2023-02-08
1119,18336,2023-01-17
1119,18337,2023-01-26
1119,18338,2023-02-13
1119,18339,2023-02-23
1789,18340,2023-02-27
1789,18341,2023-03-21
1789,18342,2023-03-04
1789,18343,2023-03-12
1789,18344,2023-01-12
1789,18345,2023-01-06
1789,18346,2023-02-23
1789,18347,2023-02-26
1789,18348,2023-02-07
1789,18349,2023-02-03
1789,18350,2023-03-25
1789,18351,2023-03-13
1789,18352,2023-01-31
1789,18353,2023-02-20
1789,18354,2023-01-02
1789,18355,2023-02-15
1789,18356,2023-02-06
1789,18357,2023-02-05
1789,18358,2023-03-28
1789,18359,2023-03-01
1789,18360,2023-03-21
1789,18361,2023-03-17
1789,18362,2023-02-24
1789,18363,2023-02-14
1789,18364,2023-01-27
1789,18365,2023-03-18
1789,18366,2023-01-09
1789,18367,2023-03-07
1789,18368,2023-01-07
1789,18369,2023-02-25
1789,18370,2023-01-02
1789,18371,2023-02-10
1789,18372,2023-01-28
1789,18373,2023-02-10
1789,18374,2023-03-24
1789,18375,2023-03-08
1789,18376,2023-03-19
1771,18377,2023-01-28
1771,18378,2023-01-12
1771,18379,2023-02-26
1771,18380,2023-03-22
1771,18381,2023-03-02
1771,18382,2023-02-26
1771,18383,2023-01-08
1771,18384,2023-03-03
1771,18385,2023-03-04
1771,18386,2023-01-17
1771,18387,2023-03-24
1771,18388,2023-01-15
1201,18389,2023-01-21
1201,18390,2023-01-18
1421,18391,2023-01-13
1339,18392,2023-01-28
1339,18393,2023-01-07
1189,18394,2023-03-04
1189,18395,2023-01-29
1189,18396,2023-03-11
1623,18397,2023-01-22
1623,18398,2023-01-15
1623,18399,2023-02-03
1623,18400,2023-01-19
1623,18401,2023-02-17
1623,18402,2023-02-23
1623,18403,2023-02-10
1623,18404,2023-03-11
1623,18405,2023-03-28
1623,18406,2023-01-16
1623,18407,2023-01-30
1623,18408,2023-03-09
1623,18409,2023-02-09
1623,18410,2023-03-31
1623,18411,2023-02-01
1623,18412,2023-02-01
1623,18413,2023-02-07
1623,18414,2023-01-21
1623,18415,2023-01-07
1623,18416,2023-01-01
1623,18417,2023-03-19
1623,18418,2023-01-27
1623,18419,2023-02-06
1623,18420,2023-03-02
1623,18421,2023-02-11
1623,18422,2023-01-21
1623,18423,2023-02-13
1623,18424,2023-03-09
1623,18425,2023-02-10
1753,18426,2023-02-20
1753,18427,2023-03-31
1753,18428,2023-03-31
1753,18429,2023-01-10
1753,18430,2023-01-16
1753,18431,2023-03-13
1753,18432,2023-01-25
1753,18433,2023-02-18
1753,18434,2023-02-04
1753,18435,2023-02-01
1753,18436,2023-03-02
1753,18437,2023-03-27
1753,18438,2023-02-25
1753,18439,2023-01-01
1753,18440,2023-02-14
1753,18441,2023-03-05
1753,18442,2023-02-08
1753,18443,2023-02-23
1568,18444,2023-01-12
1568,18445,2023-01-05
1568,18446,2023-02-16
1568,18447,2023-01-05
1568,18448,2023-01-05
1568,18449,2023-02-19
1568,18450,2023-03-10
1568,18451,2023-02-25
1568,18452,2023-01-07
1568,18453,2023-01-05
1611,18454,2023-01-07
1611,18455,2023-01-28
1611,18456,2023-01-20
1106,18457,2023-01-11
1106,18458,2023-01-27
1106,18459,2023-03-12
1106,18460,2023-02-22
1106,18461,2023-02-18
1106,18462,2023-01-18
1106,18463,2023-01-21
1106,18464,2023-01-16
1106,18465,2023-03-10
1106,18466,2023-02-19
1106,18467,2023-01-08
1106,18468,2023-01-20
1106,18469,2023-03-01
1106,18470,2023-01-19
1106,18471,2023-01-19
1106,18472,2023-03-01
1106,18473,2023-02-02
1106,18474,2023-01-06
1106,18475,2023-01-29
1106,18476,2023-03-26
1640,18477,2023-01-02
1640,18478,2023-01-01
1812,18479,2023-01-06
1812,18480,2023-02-01
1812,18481,2023-02-19
1812,18482,2023-02-01
1812,18483,2023-01-05
1812,18484,2023-02-27
1032,18485,2023-01-04
1032,18486,2023-01-11
1840,18487,2023-02-27
1840,18488,2023-02-27
1840,18489,2023-03-06
1840,18490,2023-02-28
1840,18491,2023-03-07
1840,18492,2023-02-26
1840,18493,2023-01-28
1840,18494,2023-03-06
1840,18495,2023-03-02
1840,18496,2023-03-16
1840,18497,2023-03-25
1840,18498,2023-03-09
1840,18499,2023-03-21
1840,18500,2023-03-13
1840,18501,2023-02-01
1840,18502,2023-02-18
1840,18503,2023-03-18
1840,18504,2023-03-22
1840,18505,2023-03-28
1840,18506,2023-03-11
1840,18507,2023-03-23
1840,18508,2023-03-01
1840,18509,2023-03-03
1840,18510,2023-03-04
1840,18511,2023-03-12
1840,18512,2023-02-25
1840,18513,2023-03-26
1840,18514,2023-03-18
1840,18515,2023-03-18
1840,18516,2023-02-28
1840,18517,2023-03-05
1840,18518,2023-03-14
1840,18519,2023-03-19
1610,18520,2023-01-06
1610,18521,2023-01-06
1363,18522,2023-01-24
1363,18523,2023-03-31
1363,18524,2023-02-05
1363,18525,2023-03-30
1684,18526,2023-02-04
1684,18527,2023-01-14
1684,18528,2023-03-04
1684,18529,2023-02-18
1684,18530,2023-03-18
1684,18531,2023-02-04
1684,18532,2023-01-28
1684,18533,2023-01-28
1374,18534,2023-01-12
1374,18535,2023-01-12
1374,18536,2023-01-09
1374,18537,2023-01-15
1374,18538,2023-01-17
1374,18539,2023-01-15
1374,18540,2023-01-15
1374,18541,2023-01-28
1374,18542,2023-01-23
1374,18543,2023-01-23
1374,18544,2023-01-28
1374,18545,2023-01-01
1374,18546,2023-01-21
1374,18547,2023-01-29
1374,18548,2023-01-07
1374,18549,2023-01-21
1374,18550,2023-01-20
1374,18551,2023-01-06
1374,18552,2023-01-22
1374,18553,2023-01-05
1374,18554,2023-01-09
1374,18555,2023-01-07
1374,18556,2023-01-19
1374,18557,2023-01-28
1374,18558,2023-01-03
1374,18559,2023-01-03
1374,18560,2023-01-08
1374,18561,2023-01-24
1374,18562,2023-01-24
1374,18563,2023-01-07
1374,18564,2023-01-28
1374,18565,2023-01-01
1374,18566,2023-01-08
1374,18567,2023-01-17
1374,18568,2023-01-29
1374,18569,2023-01-08
1374,18570,2023-01-29
1451,18571,2023-02-26
1451,18572,2023-03-02
1451,18573,2023-03-13
1451,18574,2023-03-07
1451,18575,2023-02-12
1451,18576,2023-02-03
1451,18577,2023-02-03
1451,18578,2023-01-01
1451,18579,2023-03-12
1451,18580,2023-01-04
1451,18581,2023-02-28
1451,18582,2023-03-08
1451,18583,2023-03-04
1195,18584,2023-02-01
1195,18585,2023-01-31
1195,18586,2023-01-30
1195,18587,2023-01-29
1195,18588,2023-02-28
1195,18589,2023-02-05
1340,18590,2023-01-31
1340,18591,2023-01-04
1340,18592,2023-01-05
1340,18593,2023-03-14
1029,18594,2023-01-13
1029,18595,2023-01-18
1029,18596,2023-02-17
1029,18597,2023-02-03
1029,18598,2023-01-28
1657,18599,2023-01-03
1657,18600,2023-01-23
1657,18601,2023-02-15
1657,18602,2023-01-23
1657,18603,2023-03-18
1657,18604,2023-02-13
1657,18605,2023-02-15
1657,18606,2023-02-13
1657,18607,2023-03-24
1657,18608,2023-02-02
1657,18609,2023-02-02
1657,18610,2023-01-03
1657,18611,2023-03-02
1657,18612,2023-02-13
1657,18613,2023-03-02
1657,18614,2023-03-29
1570,18615,2023-02-27
1570,18616,2023-02-27
1570,18617,2023-02-12
1570,18618,2023-03-09
1570,18619,2023-01-20
1570,18620,2023-03-11
1570,18621,2023-01-17
1570,18622,2023-02-23
1570,18623,2023-03-28
1570,18624,2023-02-06
1570,18625,2023-02-03
1570,18626,2023-03-11
1570,18627,2023-03-11
1570,18628,2023-01-06
1199,18629,2023-01-24
1199,18630,2023-02-24
1199,18631,2023-01-05
1721,18632,2023-01-23
1721,18633,2023-01-23
1721,18634,2023-02-01
1050,18635,2023-01-04
1342,18636,2023-02-25
1342,18637,2023-03-14
1342,18638,2023-01-28
1342,18639,2023-03-04
1342,18640,2023-01-14
1342,18641,2023-01-22
1342,18642,2023-01-07
1342,18643,2023-03-05
1342,18644,2023-01-01
1342,18645,2023-02-25
1342,18646,2023-01-08
1342,18647,2023-03-10
1342,18648,2023-02-11
1140,18649,2023-01-06
1140,18650,2023-01-02
1140,18651,2023-01-02
1140,18652,2023-01-03
1140,18653,2023-01-03
1140,18654,2023-01-05
1140,18655,2023-01-05
1140,18656,2023-01-08
1294,18657,2023-01-14
1294,18658,2023-02-22
1294,18659,2023-01-07
1294,18660,2023-01-25
1294,18661,2023-01-16
1294,18662,2023-01-30
1294,18663,2023-03-22
1294,18664,2023-01-09
1294,18665,2023-01-07
1294,18666,2023-02-24
1227,18667,2023-01-23
1227,18668,2023-01-23
1227,18669,2023-01-08
1641,18670,2023-03-11
1641,18671,2023-02-22
1641,18672,2023-01-15
1641,18673,2023-02-12
1641,18674,2023-02-28
1641,18675,2023-03-05
1641,18676,2023-01-23
1641,18677,2023-01-31
1641,18678,2023-02-23
1641,18679,2023-02-27
1641,18680,2023-01-01
1641,18681,2023-03-09
1641,18682,2023-02-11
1641,18683,2023-02-07
1641,18684,2023-02-03
1641,18685,2023-01-07
1641,18686,2023-02-17
1641,18687,2023-02-18
1641,18688,2023-03-28
1641,18689,2023-01-14
1641,18690,2023-03-10
1641,18691,2023-03-19
1641,18692,2023-02-05
1641,18693,2023-01-01
1641,18694,2023-01-12
1641,18695,2023-03-20
1641,18696,2023-03-03
1641,18697,2023-02-26
1641,18698,2023-02-19
1641,18699,2023-01-04
1641,18700,2023-03-26
1641,18701,2023-01-28
1641,18702,2023-03-05
1641,18703,2023-01-29
1641,18704,2023-01-08
1333,18705,2023-01-12
1333,18706,2023-01-15
1333,18707,2023-01-25
1333,18708,2023-01-07
1333,18709,2023-01-31
1333,18710,2023-03-14
1333,18711,2023-03-03
1333,18712,2023-02-23
1333,18713,2023-02-10
1333,18714,2023-01-16
1333,18715,2023-02-14
1333,18716,2023-01-07
1333,18717,2023-03-25
1333,18718,2023-03-27
1333,18719,2023-01-28
1333,18720,2023-02-10
1333,18721,2023-02-28
1390,18722,2023-01-21
1390,18723,2023-01-28
1378,18724,2023-01-25
1977,18725,2023-02-27
1977,18726,2023-01-12
1977,18727,2023-03-23
1977,18728,2023-02-21
1977,18729,2023-02-10
1977,18730,2023-03-02
1977,18731,2023-02-18
1977,18732,2023-01-13
1977,18733,2023-01-10
1977,18734,2023-01-20
1977,18735,2023-02-07
1977,18736,2023-02-06
1977,18737,2023-03-29
1977,18738,2023-01-19
1977,18739,2023-01-30
1977,18740,2023-02-11
1977,18741,2023-03-21
1977,18742,2023-03-11
1977,18743,2023-01-19
1977,18744,2023-02-17
1977,18745,2023-03-23
1977,18746,2023-01-22
1977,18747,2023-03-10
1977,18748,2023-02-06
1977,18749,2023-03-20
1977,18750,2023-02-04
1977,18751,2023-01-07
1977,18752,2023-02-17
1977,18753,2023-03-03
1977,18754,2023-01-13
1977,18755,2023-03-18
1977,18756,2023-02-04
1977,18757,2023-02-03
1977,18758,2023-01-28
1977,18759,2023-03-14
1977,18760,2023-03-08
1977,18761,2023-03-09
1865,18762,2023-01-06
1865,18763,2023-01-25
1865,18764,2023-01-26
1865,18765,2023-02-16
1865,18766,2023-01-19
1865,18767,2023-03-11
1865,18768,2023-03-11
1865,18769,2023-01-09
1865,18770,2023-02-27
1865,18771,2023-02-25
1865,18772,2023-02-02
1865,18773,2023-03-19
1816,18774,2023-01-25
1816,18775,2023-02-06
1816,18776,2023-01-30
1816,18777,2023-02-05
1976,18778,2023-01-06
1976,18779,2023-01-23
1976,18780,2023-02-22
1770,18781,2023-01-04
1673,18782,2023-02-22
1673,18783,2023-03-21
1673,18784,2023-02-11
1673,18785,2023-01-24
1673,18786,2023-01-23
1673,18787,2023-01-18
1673,18788,2023-02-20
1673,18789,2023-01-18
1673,18790,2023-03-18
1673,18791,2023-02-07
1673,18792,2023-02-07
1673,18793,2023-01-20
1673,18794,2023-03-08
1673,18795,2023-01-06
1673,18796,2023-01-11
1673,18797,2023-02-03
1673,18798,2023-03-26
